iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
 240  3.0830831471e-22  1.1324390627e-11  2.3603096037e-11  9.8610031105e-10  7.0823086547e-12  1.581294e+03  2.082593e-28  0.000000e+00  0.000000e+00  4.8211671006e-49  1.3183191013e-24  1.580595e+14  153
 241  1.8422986241e-22  7.7256579254e-12  3.0027102219e-11  1.1305161822e-09  5.6604192537e-12  1.123459e+05  2.524355e-28  0.000000e+00  0.000000e+00  6.8370235057e-50  7.2055186172e-25  1.926128e+14  153
 242  2.1708345189e-22  7.5615076934e-12  4.1339510707e-11  7.1792725844e-10  5.7858423761e-12  3.293318e+03  3.849641e-28  0.000000e+00  0.000000e+00  1.7661798982e-50  8.6918587803e-25  5.137689e+14  153
 243  1.2599228144e-22  4.5770277125e-12  5.9861059242e-11  6.5269030398e-10  5.9943358289e-12  3.254714e+03  7.320629e-28  0.000000e+00  0.000000e+00  5.1865336141e-50  3.4735123379e-25  4.079300e+14  153
 244  7.2566787463e-23  3.5233997609e-12  7.1324335028e-11  5.1227082190e-10  5.4913597290e-12  7.080830e+03  1.438882e-27  0.000000e+00  0.000000e+00  1.2327575282e-50  3.1827066538e-25  2.778120e+14  153
 245  3.6279929112e-23  2.7641372453e-12  4.6924991109e-11  5.2250292517e-10  7.2831756877e-12  4.525296e+03  4.745787e-27  0.000000e+00  0.000000e+00  3.0232874646e-51  1.4701842918e-25  9.964766e+13  153
 246  1.9668673657e-23  1.7061849648e-12  7.1370709763e-11  4.8835715845e-10  1.1626905108e-11  8.644461e+02  8.582807e-28  0.000000e+00  0.000000e+00  1.0718074137e-51  1.6640547479e-25  1.790636e+14  153
 247  1.3484664644e-23  1.2171334865e-12  7.1243106604e-11  8.0233723578e-10  1.5575284775e-11  4.764858e+03  2.069971e-27  0.000000e+00  0.000000e+00  3.5808680097e-52  1.2924697071e-25  2.005134e+14  153
 248  1.2161942787e-23  1.5571956323e-12  9.7938686856e-11  1.0543864298e-09  2.1861328523e-11  7.132811e+02  3.079713e-27  0.000000e+00  0.000000e+00  1.3448860202e-52  2.1487308881e-25  2.528603e+14  153
 249  7.2657971205e-24  1.8699463432e-12  5.9750410239e-11  1.3261418313e-09  2.5754695483e-11  1.160938e+03  6.462349e-27  0.000000e+00  0.000000e+00  1.2864428403e-52  5.0406318577e-25  2.458095e+14  153
 250  4.8628764809e-24  1.9813163400e-12  5.3374245003e-11  1.5095464174e-09  1.9198060675e-11  1.640884e+04  2.524355e-27  0.000000e+00  0.000000e+00  2.9672071480e-53  1.0921369025e-24  2.390225e+14  153
 251  4.9119674956e-24  2.2086080259e-12  3.9737737597e-11  1.5302361199e-09  1.9294338253e-11  2.271484e+03  2.574842e-27  0.000000e+00  0.000000e+00  1.5210387869e-53  9.1442231778e-25  1.938801e+14  153
 252  4.2231041575e-24  3.3070764987e-12  3.7400032297e-11  1.0254713082e-09  2.0466093486e-11  8.379520e+04  1.135960e-27  0.000000e+00  0.000000e+00  1.7381841439e-53  1.6252806567e-24  3.184473e+14  153
 253  2.2893980185e-24  3.7672671637e-12  3.9361266333e-11  1.1837694590e-09  2.3349417057e-11  4.623900e+03  9.844984e-28  0.000000e+00  0.000000e+00  1.6596252533e-53  1.1567603879e-24  2.387659e+14  153
 254  9.4398287914e-25  4.7178898993e-12  3.9706501326e-11  9.3975407774e-10  1.3577325970e-11  5.902807e+03  7.825500e-28  0.000000e+00  0.000000e+00  4.1143061781e-54  9.8227697741e-25  1.152115e+14  153
 255  6.3472983662e-25  5.6405657043e-12  3.8177116697e-11  8.2433741995e-10  9.6875697951e-12  2.217844e+03  1.034986e-27  0.000000e+00  0.000000e+00  9.1895975849e-55  5.2991257992e-25  1.622282e+14  153
 256  3.6430549617e-25  5.8581937854e-12  4.6588860550e-11  8.5553629119e-10  3.8374461698e-12  4.295057e+04  7.446847e-28  0.000000e+00  0.000000e+00  3.3051789792e-55  4.8790731444e-25  1.412852e+14  153
 257  3.1473229373e-25  6.0049182669e-12  4.9095868512e-11  7.7371864103e-10  3.3281866967e-12  4.524694e+04  1.135960e-27  0.000000e+00  0.000000e+00  1.0712987767e-55  4.3297735188e-25  2.931109e+14  153
 258  1.6990073561e-25  4.7559782393e-12  3.9612644724e-11  6.6883426592e-10  1.7489624613e-12  9.018011e+03  1.312665e-27  0.000000e+00  0.000000e+00  8.9556413497e-56  3.5866034372e-25  1.894099e+14  153
 259  1.0456614773e-25  5.6718856914e-12  3.6809263010e-11  5.5740673925e-10  2.2539035503e-12  2.378473e+04  1.161203e-27  0.000000e+00  0.000000e+00  1.9426219002e-56  3.3765771098e-25  1.665944e+14  153
 260  6.1778840915e-26  5.2664966108e-12  3.3081111686e-11  4.9192146235e-10  1.8955158122e-12  5.390715e+03  8.582807e-28  0.000000e+00  0.000000e+00  7.1534448396e-57  1.5832753912e-25  1.123927e+14  153
 261  3.7463340113e-26  4.0460119544e-12  2.9694688633e-11  5.4204663414e-10  1.6303339299e-12  3.630527e+04  1.009742e-27  0.000000e+00  0.000000e+00  3.5200955407e-57  1.7125223619e-25  1.490679e+14  153
 262  3.0155822284e-26  4.6745899305e-12  2.8616582717e-11  5.1428206053e-10  1.4689683011e-12  6.872634e+04  6.563323e-28  0.000000e+00  0.000000e+00  1.0727240391e-57  1.7448341046e-25  2.152032e+14  153
 263  1.6194640435e-26  4.3890849758e-12  2.9652874922e-11  4.6071809453e-10  1.5481834569e-12  1.278406e+04  3.092335e-28  0.000000e+00  0.000000e+00  8.0292523011e-58  2.1487308881e-25  1.546198e+14  153
 264  1.0832453326e-26  4.0294531792e-12  3.6865400397e-11  4.8873642296e-10  9.9124476974e-13  1.175442e+05  4.922492e-28  0.000000e+00  0.000000e+00  1.5048886353e-58  1.2278462218e-25  1.198965e+14  153
 265  6.8139987179e-27  3.4946775822e-12  2.9188971050e-11  4.0764847153e-10  9.8179833680e-13  8.081316e+02  7.951718e-28  0.000000e+00  0.000000e+00  6.2648814979e-59  1.2763138358e-25  1.809964e+14  153
 266  4.0678530631e-27  2.4333988100e-12  2.5868689869e-11  4.9897369363e-10  9.5926635917e-13  2.146966e+05  6.941976e-28  0.000000e+00  0.000000e+00  2.5285487039e-59  1.1066771867e-25  1.288643e+14  153
 267  2.6074482974e-27  1.7426335602e-12  2.4932433301e-11  4.2178595129e-10  8.7129556030e-13  3.359936e+03  4.796274e-28  0.000000e+00  0.000000e+00  7.9027895271e-60  1.6155871339e-25  1.066638e+14  153
 268  1.5242670749e-27  1.4198070992e-12  2.3497724547e-11  3.8037325787e-10  7.6290803877e-13  5.793292e+03  5.301145e-28  0.000000e+00  0.000000e+00  5.6077965093e-60  9.1280673065e-26  1.160337e+14  153
 269  8.7385720010e-28  9.8922533700e-13  1.7984093514e-11  5.3984467527e-10  7.0513298069e-13  4.096609e+04  2.713682e-28  0.000000e+00  0.000000e+00  3.1399797256e-60  8.6837808447e-26  1.516071e+14  153
 270  4.9046542587e-28  5.3966756991e-13  1.5993923985e-11  3.1639959933e-10  8.4750074282e-13  1.101372e+04  2.713682e-28  0.000000e+00  0.000000e+00  7.7326794824e-61  1.8660031396e-25  1.220495e+14  153
 271  2.3804820693e-28  3.2458793712e-13  1.1036409978e-11  3.0528690437e-10  1.1594554399e-12  1.985850e+04  2.271919e-28  0.000000e+00  0.000000e+00  2.7017116475e-61  5.1698788285e-26  9.282023e+13  153
 272  1.2057064337e-28  2.7803656587e-13  1.0329874105e-11  3.3991261813e-10  1.7920516720e-12  7.648513e+02  7.573065e-29  0.000000e+00  0.000000e+00  4.3939576592e-62  4.9679304367e-26  7.778872e+13  153
 273  7.8606507833e-29  2.3835416616e-13  8.3542422867e-12  2.2149884084e-10  1.8281704595e-12  7.249456e+03  7.573065e-29  0.000000e+00  0.000000e+00  9.9770321757e-63  8.7241705230e-26  1.394711e+14  153
 274  4.5572331107e-29  1.5584356052e-13  8.3851268367e-12  1.7781493676e-10  2.2703477884e-12  3.778408e+03  4.890938e-29  0.000000e+00  0.000000e+00  6.9421345592e-63  3.8774091213e-26  1.006711e+14  153
 275  3.6446774258e-29  1.8404599758e-13  7.8830161435e-12  1.8571516583e-10  3.1309552876e-12  2.189443e+03  5.364254e-29  0.000000e+00  0.000000e+00  2.0084990039e-63  2.2618219874e-26  1.527208e+14  153
 276  1.7818893630e-29  1.9593058539e-13  7.9678172678e-12  1.8367289975e-10  2.3429408515e-12  3.261548e+04  3.786532e-29  0.000000e+00  0.000000e+00  1.4189571206e-63  1.5348077772e-26  1.852811e+14  153
 277  1.6910929940e-29  2.2181386396e-13  7.7773763116e-12  1.3169784768e-10  2.2146407870e-12  1.409805e+04  5.679799e-29  0.000000e+00  0.000000e+00  2.8623230097e-64  2.3022116658e-26  3.353829e+14  153
 278  1.1170261841e-29  2.0936742870e-13  5.8501793002e-12  1.4288043084e-10  1.7363660948e-12  1.988192e+03  4.102077e-29  0.000000e+00  0.000000e+00  2.7626031323e-64  1.7973406865e-26  2.026122e+14  153
 279  5.3789786314e-30  2.0387242481e-13  8.9920467568e-12  9.3248713660e-11  1.4521716483e-12  1.425645e+03  1.656608e-29  0.000000e+00  0.000000e+00  1.1041280396e-64  1.2015929308e-26  1.630154e+14  153
