iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag      sat_frac_pq      sat_frac_pn      pAp_double        pAp_naive        cond_pAp          n_eff
 894  1.0622454582e-75  -nan  1.1439517378e-12  3.0111829905e-10  -nan  1.029883e+04  1.540744e-33  0.000000e+00  0.000000e+00  5.0196385394e-160  3.9443045261e-29  1.841999e+13  111
 895  1.6014808263e-76  -nan  1.0558196448e-12  2.6261570926e-10  -nan  1.628788e+05  1.540744e-33  0.000000e+00  0.000000e+00  2.4337451369e-160  5.0487097934e-29  1.280694e+12  112
 896  6.1450670723e-77  -nan  1.9821977474e-12  2.0936560133e-10  -nan  1.810228e+05  1.540744e-33  0.000000e+00  0.000000e+00  9.4327610497e-162  2.4454688062e-29  2.915752e+12  112
 897  4.5085748950e-76  -nan  2.5648919683e-12  1.5961567237e-10  -nan  8.718659e+03  1.540744e-33  0.000000e+00  0.000000e+00  7.2524509562e-163  2.2088105346e-29  8.292702e+13  112
 898  9.2741332176e-77  -nan  2.1630396066e-12  1.3519387122e-10  -nan  1.360614e+04  1.540744e-33  0.000000e+00  0.000000e+00  3.6517789461e-162  1.7354939915e-29  9.681986e+12  112
 899  2.1504108791e-77  -nan  1.2270807670e-12  1.3127005188e-10  -nan  1.184461e+05  1.540744e-33  0.000000e+00  0.000000e+00  1.5322408287e-162  2.6821270778e-29  1.066102e+13  112
 900  1.3424018800e-77  -nan  1.3355179504e-12  1.3142119764e-10  -nan  2.660870e+04  1.540744e-33  0.000000e+00  0.000000e+00  4.6223921564e-164  4.1020767071e-29  1.316091e+13  112
 901  6.2062774525e-78  -nan  1.7538751104e-12  1.3033411318e-10  -nan  1.381495e+03  1.540744e-33  0.000000e+00  0.000000e+00  4.4359398951e-164  4.4176210692e-29  2.495352e+13  112
 902  8.1248368390e-78  -nan  1.4335364782e-12  1.3531618543e-10  -nan  5.436161e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.0131818167e-164  3.9443045261e-29  2.473307e+13  112
 903  1.6842052129e-77  -nan  1.0978287671e-12  1.6023634486e-10  -nan  2.294911e+05  1.540744e-33  0.000000e+00  0.000000e+00  2.0782916286e-165  3.3132158019e-29  4.922773e+13  112
 904  2.7983743389e-77  -nan  1.4822950118e-12  2.0437541978e-10  -nan  3.127452e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.9207123715e-164  2.8398992588e-29  5.179150e+13  112
 905  1.5302053730e-77  -nan  1.4492285100e-12  2.4612210510e-10  -nan  2.975984e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.3076722713e-163  2.2088105346e-29  2.956036e+13  112
 906  3.2294414278e-77  -nan  8.8061445836e-13  2.8680104622e-10  -nan  9.185452e+03  1.540744e-33  0.000000e+00  0.000000e+00  3.4426139566e-164  3.1554436209e-29  4.716761e+13  112
 907  2.3231020080e-77  -nan  1.3830600734e-12  3.2117398884e-10  -nan  1.056053e+05  1.540744e-33  0.000000e+00  0.000000e+00  9.3942878758e-164  3.1554436209e-29  4.988350e+13  112
 908  6.1512684271e-77  -nan  2.1085767220e-12  3.3819508817e-10  -nan  3.520383e+04  1.540744e-33  0.000000e+00  0.000000e+00  6.9202567560e-164  4.2598488882e-29  1.183490e+14  112
 909  2.3408196885e-76  -nan  1.9592434841e-12  3.3362467419e-10  -nan  6.049581e+03  1.540744e-33  0.000000e+00  0.000000e+00  1.0130451116e-163  3.7865323451e-29  7.424037e+13  112
 910  2.2502759762e-77  -nan  1.1109944061e-12  3.1284502566e-10  -nan  4.298760e+04  1.540744e-33  0.000000e+00  0.000000e+00  7.2339240925e-163  5.6797985176e-29  7.047315e+12  112
 911  2.3629244179e-77  -nan  9.4776919471e-13  2.8028968204e-10  -nan  1.500895e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.5663805109e-164  5.0487097934e-29  1.698698e+13  112
 912  3.4950982738e-77  -nan  1.3160202915e-12  2.4137105233e-10  -nan  3.732130e+04  1.540744e-33  0.000000e+00  0.000000e+00  7.9354087629e-165  5.3642541555e-29  4.597865e+13  112
 913  1.8094960147e-77  -nan  1.1453631532e-12  2.1191031380e-10  -nan  1.253188e+05  1.540744e-33  0.000000e+00  0.000000e+00  3.4843058213e-163  5.9953428797e-29  1.981753e+13  112
 914  1.2920842922e-77  -nan  1.5567211378e-12  1.9049952187e-10  -nan  8.793460e+03  1.540744e-33  0.000000e+00  0.000000e+00  1.5025463559e-163  5.3642541555e-29  2.779900e+13  112
 915  9.5909722047e-78  -nan  2.5242574465e-12  1.8208074844e-10  -nan  1.590229e+05  1.540744e-33  0.000000e+00  0.000000e+00  4.6101976628e-164  3.3132158019e-29  1.101769e+13  112
 916  9.8262343956e-78  -nan  2.8032509376e-12  1.7911273790e-10  -nan  1.578571e+05  1.540744e-33  0.000000e+00  0.000000e+00  2.9810264205e-165  3.1554436209e-29  1.236558e+13  112
 917  1.2282825966e-77  -nan  2.0901070810e-12  1.8025441593e-10  -nan  3.772811e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.3412430941e-165  3.6287601640e-29  3.687419e+13  112
 918  1.9128962448e-77  -nan  1.1211274638e-12  1.8762944031e-10  -nan  2.196154e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.1351266468e-164  4.2598488882e-29  2.833303e+13  112
 919  2.3122916006e-77  -nan  1.2453769102e-12  2.0323899987e-10  -nan  1.599725e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.9012038880e-164  3.9443045261e-29  1.330052e+13  112
 920  1.6382633780e-77  -nan  1.3160202915e-12  2.3328494778e-10  -nan  1.422717e+03  1.540744e-33  0.000000e+00  0.000000e+00  3.6761860990e-164  2.6821270778e-29  4.311686e+13  112
 921  7.3606452757e-78  -nan  1.1036995510e-12  2.7002038425e-10  -nan  1.674198e+06  1.540744e-33  0.000000e+00  0.000000e+00  1.5360387221e-163  2.6821270778e-29  7.153065e+12  112
 922  2.9368027557e-78  -nan  1.9192547161e-12  2.9824770636e-10  -nan  9.145101e+03  1.540744e-33  0.000000e+00  0.000000e+00  1.2383192415e-164  3.3132158019e-29  7.880202e+12  112
 923  4.1703459711e-78  -nan  2.7094700472e-12  3.2412737502e-10  -nan  1.258121e+04  1.540744e-33  0.000000e+00  0.000000e+00  5.5958430931e-167  2.6821270778e-29  3.283981e+13  112
 924  2.3779265840e-78  -nan  2.5573221772e-12  3.4158276960e-10  -nan  5.759856e+03  1.540744e-33  0.000000e+00  0.000000e+00  1.9476375123e-164  3.6287601640e-29  1.937906e+13  112
 925  2.0364861403e-78  -nan  1.6533521798e-12  3.4282039238e-10  -nan  1.507656e+05  1.540744e-33  0.000000e+00  0.000000e+00  1.3070059513e-165  3.3132158019e-29  2.092508e+13  112
 926  7.3592796521e-79  -nan  1.3427565831e-12  3.2796333547e-10  -nan  5.131340e+04  1.540744e-33  0.000000e+00  0.000000e+00  2.2542440384e-165  3.7865323451e-29  4.949958e+12  112
 927  6.9683374956e-79  -nan  1.7849195579e-12  2.9775917580e-10  -nan  4.998299e+04  1.540744e-33  0.000000e+00  0.000000e+00  2.8286348346e-167  3.4709879830e-29  1.396679e+13  112
 928  5.5740083236e-79  -nan  1.6396148910e-12  2.6218698981e-10  -nan  1.348049e+04  1.540744e-33  0.000000e+00  0.000000e+00  6.4038378547e-167  3.6287601640e-29  4.293632e+13  112
 929  9.0418173782e-79  -nan  1.2362626859e-12  2.2643313161e-10  -nan  5.960546e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.1256922587e-166  2.8398992588e-29  1.832961e+13  112
 930  4.1524295745e-79  -nan  1.5650016278e-12  1.9702266820e-10  -nan  3.754841e+04  1.540744e-33  0.000000e+00  0.000000e+00  4.9338936496e-167  2.3665827157e-29  1.314050e+13  112
 931  4.2093479032e-79  -nan  1.7758451749e-12  1.8752360438e-10  -nan  1.254575e+05  1.540744e-33  0.000000e+00  0.000000e+00  1.8150431198e-167  2.6821270778e-29  5.265930e+13  112
 932  4.1514819883e-79  -nan  1.4312807152e-12  1.8840375380e-10  -nan  3.249479e+04  1.540744e-33  0.000000e+00  0.000000e+00  5.1871571391e-167  2.0510383536e-29  2.652708e+13  112
 933  3.4198742276e-79  -nan  1.5421232963e-12  1.9346386835e-10  -nan  1.194041e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.3501451938e-167  2.3665827157e-29  7.020464e+13  112
 934  5.5264841782e-79  -nan  2.1897631409e-12  2.0388915828e-10  -nan  1.008080e+04  1.540744e-33  0.000000e+00  0.000000e+00  2.0588711412e-167  2.9976714398e-29  3.470338e+13  112
 935  2.7945751670e-79  -nan  2.2737367544e-12  2.2387614361e-10  -nan  6.471571e+03  1.540744e-33  0.000000e+00  0.000000e+00  2.8024982289e-167  3.1554436209e-29  2.143797e+13  112
 936  1.9540092600e-79  -nan  1.7758451749e-12  2.5426843429e-10  -nan  1.183380e+04  1.540744e-33  0.000000e+00  0.000000e+00  2.0638085769e-167  3.1554436209e-29  4.072643e+13  112
 937  2.3223565719e-79  -nan  1.6824115604e-12  3.0954903030e-10  -nan  4.382062e+04  1.540744e-33  0.000000e+00  0.000000e+00  8.5223799269e-168  2.1299244441e-29  3.081228e+13  112
 938  1.4047937004e-79  -nan  1.9723929168e-12  3.5925846592e-10  -nan  1.052065e+04  1.540744e-33  0.000000e+00  0.000000e+00  7.7770240216e-168  2.1299244441e-29  2.033940e+13  112
 939  1.0746997585e-79  -nan  1.7185148474e-12  3.8421603407e-10  -nan  9.659284e+03  1.540744e-33  0.000000e+00  0.000000e+00  5.4870075261e-168  3.1554436209e-29  1.989736e+13  112
 940  1.6795391663e-79  -nan  1.3713290721e-12  3.8661976852e-10  -nan  1.033237e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.1135641219e-168  3.4709879830e-29  2.482458e+13  112
 941  5.6349233739e-79  -nan  1.9984322343e-12  3.6925036862e-10  -nan  5.437881e+05  1.540744e-33  0.000000e+00  0.000000e+00  2.8111660679e-168  3.7865323451e-29  4.150331e+13  112
 942  4.9125837179e-79  -nan  2.4646719099e-12  3.3071608566e-10  -nan  9.687049e+04  1.540744e-33  0.000000e+00  0.000000e+00  6.1415503278e-168  2.8398992588e-29  3.325907e+13  112
 943  1.5791832009e-79  -nan  2.0336919783e-12  2.9162887693e-10  -nan  3.872072e+03  1.540744e-33  0.000000e+00  0.000000e+00  1.2174038040e-167  2.9976714398e-29  1.165166e+13  112
 944  1.5048603441e-79  -nan  1.2735970644e-12  2.5327753723e-10  -nan  2.362737e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.8616758861e-168  3.3132158019e-29  3.142681e+13  112
 945  3.4534431630e-79  -nan  1.4974761907e-12  2.1945788659e-10  -nan  2.443396e+04  1.540744e-33  0.000000e+00  0.000000e+00  8.5079361853e-169  3.4709879830e-29  3.957228e+13  112
 946  2.3112307815e-79  -nan  1.6996087183e-12  1.8084084909e-10  -nan  2.114514e+04  1.540744e-33  0.000000e+00  0.000000e+00  2.0245834620e-168  2.2876966251e-29  7.355646e+12  112
 947  2.0275890629e-80  -nan  1.1704776331e-12  1.6407244088e-10  -nan  8.614138e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.7003953444e-168  2.8398992588e-29  2.284861e+12  112
 948  5.8658406611e-80  -nan  1.1579884806e-12  1.5549965809e-10  -nan  3.365506e+04  1.540744e-33  0.000000e+00  0.000000e+00  5.8805267020e-171  2.5243548967e-29  2.731915e+13  112
 949  2.2909667339e-80  -nan  1.9293296132e-12  1.5264345218e-10  -nan  1.708006e+04  1.540744e-33  0.000000e+00  0.000000e+00  7.6123158647e-169  3.6287601640e-29  1.052951e+13  112
 950  2.3246156941e-80  -nan  1.9821977474e-12  1.5886766458e-10  -nan  1.693306e+05  1.540744e-33  0.000000e+00  0.000000e+00  8.7069674113e-170  3.6287601640e-29  4.390915e+13  112
 951  2.2380387707e-80  -nan  1.2218029758e-12  1.7568085558e-10  -nan  1.186628e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.8526472396e-169  2.9976714398e-29  2.101164e+13  112
 952  1.3712210466e-80  -nan  1.0904458403e-12  2.1448654258e-10  -nan  3.939913e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.2901515084e-170  2.3665827157e-29  3.546288e+12  112
 953  1.3233957107e-80  -nan  1.7222711685e-12  2.5724394843e-10  -nan  1.506869e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.2660351214e-170  2.6821270778e-29  2.688731e+13  112
 954  1.1669586855e-80  -nan  1.6177920623e-12  2.9962018877e-10  -nan  7.234326e+03  1.540744e-33  0.000000e+00  0.000000e+00  5.5289366562e-170  2.5243548967e-29  1.410966e+13  112
 955  1.0851836512e-80  -nan  1.0200186833e-12  3.2414779057e-10  -nan  1.156658e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.2133174157e-170  2.9976714398e-29  2.745757e+13  112
 956  1.3216256153e-80  -nan  1.3427565831e-12  3.3960098605e-10  -nan  2.670672e+04  1.540744e-33  0.000000e+00  0.000000e+00  7.0290398928e-171  2.5243548967e-29  3.415978e+13  112
 957  1.0661957770e-80  -nan  1.7464903403e-12  3.3330716312e-10  -nan  6.410554e+03  1.540744e-33  0.000000e+00  0.000000e+00  6.7787540596e-170  3.6287601640e-29  9.073596e+12  112
 958  2.3121397784e-80  -nan  1.3783796536e-12  3.0550358897e-10  -nan  8.596936e+03  1.540744e-33  0.000000e+00  0.000000e+00  1.3071824702e-170  2.8398992588e-29  3.268705e+13  112
 959  3.4366646161e-80  -nan  1.0512191016e-12  2.6487383947e-10  -nan  3.979128e+04  1.540744e-33  0.000000e+00  0.000000e+00  3.6956154082e-170  2.9976714398e-29  5.242864e+13  112
 960  2.2195934260e-80  -nan  1.6747116959e-12  2.1417779542e-10  -nan  1.961238e+05  1.540744e-33  0.000000e+00  0.000000e+00  2.6102757739e-169  2.1299244441e-29  2.348037e+13  112
 961  1.1831420029e-80  -nan  1.8646027760e-12  1.9112377102e-10  -nan  5.720649e+04  1.540744e-33  0.000000e+00  0.000000e+00  3.3881640308e-169  3.9443045261e-29  1.508716e+13  112
 962  9.0986153821e-81  -nan  1.3355179504e-12  1.7168022480e-10  -nan  2.985130e+04  1.540744e-33  0.000000e+00  0.000000e+00  6.6301588153e-170  3.3132158019e-29  2.543626e+13  112
 963  1.1141023825e-80  -nan  1.3233655780e-12  1.6027763757e-10  -nan  4.559112e+05  1.540744e-33  0.000000e+00  0.000000e+00  2.4469518424e-170  2.5243548967e-29  2.500094e+13  112
 964  2.0244665930e-80  -nan  1.9625391021e-12  1.5819979966e-10  -nan  2.845594e+05  1.540744e-33  0.000000e+00  0.000000e+00  1.0914470498e-170  3.1554436209e-29  2.943705e+13  112
 965  2.3024851091e-80  -nan  1.9158846438e-12  1.5710846406e-10  -nan  2.398609e+04  1.540744e-33  0.000000e+00  0.000000e+00  4.8232686193e-171  2.3665827157e-29  5.047185e+12  112
 966  2.7787671464e-80  -nan  1.2231245587e-12  1.5796956897e-10  -nan  1.476645e+05  1.540744e-33  0.000000e+00  0.000000e+00  1.8891101796e-169  2.6821270778e-29  1.038138e+14  112
 967  6.2920597646e-80  -nan  1.2937342350e-12  1.7133296699e-10  -nan  1.840053e+05  1.540744e-33  0.000000e+00  0.000000e+00  2.1145831580e-169  2.2088105346e-29  1.523333e+14  112
 968  5.5393090622e-80  -nan  1.7812953520e-12  2.0074919537e-10  -nan  3.103881e+05  1.540744e-33  0.000000e+00  0.000000e+00  1.9964461106e-168  2.5243548967e-29  4.336915e+13  112
 969  3.0030029967e-80  -nan  1.4469972099e-12  2.4054716421e-10  -nan  4.992306e+06  1.540744e-33  0.000000e+00  0.000000e+00  3.1610302261e-168  2.6821270778e-29  2.313752e+13  112
 970  2.0391582463e-80  -nan  9.3230138798e-13  2.8518134200e-10  -nan  8.995313e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.9188065391e-169  2.5243548967e-29  2.604697e+13  112
 971  1.8656743874e-80  -nan  1.8296165012e-12  3.2183263909e-10  -nan  1.309477e+05  1.540744e-33  0.000000e+00  0.000000e+00  1.1547361976e-169  2.5243548967e-29  5.283611e+13  112
 972  4.0790802628e-80  -nan  2.3955303170e-12  3.4127266261e-10  -nan  4.664598e+03  1.540744e-33  0.000000e+00  0.000000e+00  9.9260673867e-170  2.6821270778e-29  8.397201e+13  112
 973  4.1497727968e-80  -nan  1.9125086330e-12  3.4185388244e-10  -nan  5.395747e+04  1.540744e-33  0.000000e+00  0.000000e+00  3.9797490876e-169  2.5243548967e-29  4.849032e+13  112
 974  9.6480417389e-81  -nan  8.8427607273e-13  3.2292057342e-10  -nan  6.320823e+04  1.540744e-33  0.000000e+00  0.000000e+00  4.2358224649e-169  2.5243548967e-29  4.333462e+12  112
 975  6.4102841423e-81  -nan  1.1211274638e-12  2.8788344852e-10  -nan  4.813664e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.5948240702e-170  2.5243548967e-29  2.396719e+13  112
 976  7.3154142520e-81  -nan  1.4996323851e-12  2.5574758141e-10  -nan  3.381164e+03  1.540744e-33  0.000000e+00  0.000000e+00  1.6896770520e-170  3.4709879830e-29  1.793866e+13  112
 977  1.3280844443e-80  -nan  1.1718571004e-12  2.2182723070e-10  -nan  2.660585e+05  1.540744e-33  0.000000e+00  0.000000e+00  1.9771700189e-171  3.4709879830e-29  7.263074e+12  112
 978  1.8643797218e-80  -nan  1.2672385770e-12  1.9570838276e-10  -nan  8.463603e+03  1.540744e-33  0.000000e+00  0.000000e+00  1.6655706929e-170  3.1554436209e-29  3.227516e+13  112
 979  4.7893827434e-81  -nan  1.8680653653e-12  1.6706999309e-10  -nan  1.679940e+04  1.540744e-33  0.000000e+00  0.000000e+00  9.9396092586e-171  2.2088105346e-29  8.591488e+12  112
 980  2.6096981025e-81  -nan  1.7957482895e-12  1.5203530852e-10  -nan  1.092128e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.7498671757e-171  2.8398992588e-29  1.956166e+13  112
 981  1.4972663860e-81  -nan  1.1109944061e-12  1.4716962037e-10  -nan  7.793843e+03  1.540744e-33  0.000000e+00  0.000000e+00  1.1882823941e-171  3.4709879830e-29  4.448433e+12  112
 982  1.7487373067e-81  -nan  1.2962293853e-12  1.4824484650e-10  -nan  1.299712e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.5120076775e-171  3.4709879830e-29  4.126252e+13  112
 983  4.5671096025e-81  -nan  1.8818520126e-12  1.5681334525e-10  -nan  1.091476e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.8526370414e-172  3.1554436209e-29  2.152226e+13  112
 984  1.3128121860e-81  -nan  1.6843310266e-12  1.7863179815e-10  -nan  3.815743e+05  1.540744e-33  0.000000e+00  0.000000e+00  1.7146630560e-171  2.5243548967e-29  7.363889e+12  112
 985  1.1776119987e-81  -nan  1.0859919925e-12  1.9631606939e-10  -nan  2.015782e+04  1.540744e-33  0.000000e+00  0.000000e+00  4.2966287100e-172  4.2598488882e-29  3.348270e+13  112
 986  2.4011131947e-81  -nan  1.4016254688e-12  2.3368173938e-10  -nan  8.111203e+03  1.540744e-33  0.000000e+00  0.000000e+00  4.4926264825e-172  2.3665827157e-29  3.361964e+13  112
 987  2.8852040428e-81  -nan  1.7409312058e-12  2.5914056195e-10  -nan  4.435799e+04  1.540744e-33  0.000000e+00  0.000000e+00  8.2501845666e-172  3.1554436209e-29  4.651704e+13  111
 988  5.2744598066e-81  -nan  1.3642420527e-12  2.8151468901e-10  -nan  3.153821e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.0940511250e-171  2.5243548967e-29  7.342322e+13  112
 989  9.6173329081e-81  -nan  1.2218029758e-12  2.8813618954e-10  -nan  2.889787e+05  1.540744e-33  0.000000e+00  0.000000e+00  1.0506471562e-171  2.9976714398e-29  2.669893e+12  112
 990  4.7492723081e-82  -nan  1.8680653653e-12  2.8073790048e-10  -nan  3.809331e+04  1.540744e-33  0.000000e+00  0.000000e+00  1.3108505410e-171  2.9976714398e-29  2.149626e+12  112
 991  2.7722659452e-82  -nan  2.5924587705e-12  2.6294308190e-10  -nan  7.812494e+04  4.622232e-33  0.000000e+00  0.000000e+00  3.1136452895e-173  3.3132158019e-29  2.000089e+13  112
 992  1.4218205750e-82  -nan  2.5036928884e-12  2.3947187206e-10  -nan  3.741250e+03  3.081488e-33  0.000000e+00  0.000000e+00  2.4833481916e-173  2.9976714398e-29  5.589277e+12  112
 993  4.4361310271e-83  -nan  1.6415843991e-12  2.0045230215e-10  -nan  1.477758e+05  3.081488e-33  0.000000e+00  0.000000e+00  2.1569736153e-174  1.5777218104e-29  5.171563e+12  112
 994  4.8372617759e-83  -nan  1.9756666003e-12  1.6149102251e-10  -nan  2.079197e+05  3.081488e-33  0.000000e+00  0.000000e+00  1.6008571529e-175  1.2621774484e-29  1.015560e+13  112
 995  3.4058762908e-83  -nan  2.5319260944e-12  1.4920149009e-10  -nan  4.140628e+04  3.081488e-33  0.000000e+00  0.000000e+00  8.9071145855e-176  2.9976714398e-29  2.648264e+13  112
 996  2.1978482281e-83  -nan  1.9493232002e-12  1.4590517552e-10  -nan  2.362972e+05  3.081488e-33  0.000000e+00  0.000000e+00  1.2411596941e-174  3.4709879830e-29  1.213255e+13  112
 997  4.0557363109e-83  -nan  1.7409312058e-12  1.4565551260e-10  -nan  1.183306e+05  3.081488e-33  0.000000e+00  0.000000e+00  1.7176954097e-176  2.5243548967e-29  4.277079e+13  112
 998  4.1709709125e-83  -nan  3.1832314562e-12  1.4590517552e-10  -nan  8.791484e+04  3.081488e-33  0.000000e+00  0.000000e+00  1.8712107880e-174  3.6287601640e-29  6.114601e+12  112
 999  4.6456293207e-83  -nan  3.8519543400e-12  1.4842329357e-10  -nan  2.125011e+04  3.081488e-33  0.000000e+00  0.000000e+00  1.1921765732e-175  2.9976714398e-29  2.454199e+13  112
1000  1.3421744538e-83  -nan  3.0632221718e-12  1.6413292841e-10  -nan  5.326496e+04  3.081488e-33  0.000000e+00  0.000000e+00  8.4407910912e-175  2.8398992588e-29  2.451351e+12  112
1001  7.3272594774e-84  -nan  2.0870129163e-12  1.7937117133e-10  -nan  7.173685e+04  4.622232e-33  0.000000e+00  0.000000e+00  4.2941041407e-176  4.4176210692e-29  1.247887e+13  112
1002  3.4123217805e-84  -nan  1.6257615296e-12  1.9836160762e-10  -nan  4.063033e+04  4.622232e-33  0.000000e+00  0.000000e+00  2.4947808374e-176  4.5753932503e-29  5.656047e+12  112
1003  2.0874253090e-84  -nan  1.9125086330e-12  2.2823787209e-10  -nan  7.260046e+03  4.622232e-33  0.000000e+00  0.000000e+00  1.7082188357e-177  3.3132158019e-29  4.190154e+12  112
1004  1.9378771728e-84  -nan  1.9526355615e-12  2.5934477047e-10  -nan  1.585351e+03  4.622232e-33  0.000000e+00  0.000000e+00  3.0760939570e-178  2.9976714398e-29  6.469619e+12  112
1005  2.0086316822e-84  -nan  1.7390742119e-12  2.8487952587e-10  -nan  1.283125e+04  4.622232e-33  0.000000e+00  0.000000e+00  1.1814103782e-178  2.6821270778e-29  1.639425e+13  112
1006  2.7310033154e-84  -nan  2.1390050872e-12  2.9158349075e-10  -nan  2.944824e+04  4.622232e-33  0.000000e+00  0.000000e+00  1.1942224103e-178  2.9976714398e-29  1.909361e+13  112
1007  4.8877585947e-84  -nan  2.9776403730e-12  2.8341232542e-10  -nan  1.186623e+05  4.622232e-33  0.000000e+00  0.000000e+00  4.7260188458e-178  3.1554436209e-29  3.807806e+13  112
1008  2.4472409269e-84  -nan  3.4030175691e-12  2.6604546727e-10  -nan  1.391403e+04  4.622232e-33  0.000000e+00  0.000000e+00  1.4072150152e-176  3.9443045261e-29  1.187867e+13  112
1009  1.9983316502e-84  -nan  3.0632221718e-12  2.4303767852e-10  -nan  1.137920e+04  4.622232e-33  0.000000e+00  0.000000e+00  1.5560831264e-177  5.0487097934e-29  1.152960e+13  112
1010  7.7114247343e-85  -nan  2.2393709973e-12  2.1491804346e-10  -nan  1.359521e+05  4.622232e-33  0.000000e+00  0.000000e+00  1.1879264971e-177  3.9443045261e-29  1.081359e+13  112
1011  2.9731207217e-84  -nan  1.8646027760e-12  1.8211708827e-10  -nan  7.048728e+04  4.622232e-33  0.000000e+00  0.000000e+00  6.0180970718e-179  3.1554436209e-29  2.385458e+13  112
1012  6.4543200998e-85  -nan  2.2508845488e-12  1.3790771060e-10  -nan  5.271876e+04  4.622232e-33  0.000000e+00  0.000000e+00  3.6122166602e-178  1.1832913578e-29  7.911295e+12  112
1013  1.6126049490e-84  -nan  2.4062967996e-12  1.2512743358e-10  -nan  7.240419e+03  4.622232e-33  0.000000e+00  0.000000e+00  6.3681978412e-179  3.9443045261e-29  3.361442e+13  112
1014  1.3142479244e-84  -nan  1.9821977474e-12  1.1808029643e-10  -nan  3.222419e+04  4.622232e-33  0.000000e+00  0.000000e+00  1.8357619691e-178  3.7865323451e-29  1.469554e+13  112
1015  5.8414151581e-85  -nan  1.5752910327e-12  1.1640111010e-10  -nan  6.769642e+04  4.622232e-33  0.000000e+00  0.000000e+00  1.3036142615e-178  2.6821270778e-29  2.056179e+13  112
1016  1.0027545350e-84  -nan  2.0081099288e-12  1.1611651039e-10  -nan  1.147032e+05  4.622232e-33  0.000000e+00  0.000000e+00  3.9276384251e-179  3.4709879830e-29  3.224855e+13  112
1017  5.7466020354e-85  -nan  2.5268162484e-12  1.1164209542e-10  -nan  6.599808e+03  4.622232e-33  0.000000e+00  0.000000e+00  7.9089260979e-179  2.8398992588e-29  1.606797e+13  112
1018  2.8892486936e-85  -nan  2.4541615340e-12  1.0891175320e-10  -nan  1.218860e+04  3.081488e-33  0.000000e+00  0.000000e+00  4.1698957427e-179  3.3132158019e-29  8.528600e+12  112
1019  1.3713661143e-85  -nan  1.8260810071e-12  1.1777166260e-10  -nan  5.011528e+05  3.081488e-33  0.000000e+00  0.000000e+00  6.3864527977e-180  3.1554436209e-29  1.624495e+13  112
1020  1.9655231753e-86  -nan  1.9125086330e-12  1.4380373887e-10  -nan  3.942816e+06  3.081488e-33  0.000000e+00  0.000000e+00  8.1516194089e-181  2.5243548967e-29  7.382795e+12  112
1021  1.5379397012e-86  -nan  2.0870129163e-12  1.6923445727e-10  -nan  3.125341e+04  3.081488e-33  0.000000e+00  0.000000e+00  5.8274615944e-182  2.6821270778e-29  1.385326e+13  112
1022  2.1307378430e-86  -nan  1.4380373887e-12  2.1830904281e-10  -nan  5.246412e+04  3.081488e-33  0.000000e+00  0.000000e+00  6.8537493315e-183  1.0255191768e-29  2.092785e+13  112
1023  8.0449259083e-87  -nan  1.4536808354e-12  2.4892921493e-10  -nan  5.163189e+04  3.081488e-33  0.000000e+00  0.000000e+00  1.4909860128e-181  1.8932661725e-29  2.549812e+12  112
1024  2.3343288015e-86  -nan  2.5924587705e-12  2.6339569536e-10  -nan  6.307628e+05  3.081488e-33  0.000000e+00  0.000000e+00  2.4629052152e-183  2.9976714398e-29  2.275411e+13  112
1025  2.5890465904e-86  -nan  2.7986365297e-12  2.6517347060e-10  -nan  4.380524e+03  3.081488e-33  0.000000e+00  0.000000e+00  4.8562921331e-182  3.3132158019e-29  2.071979e+13  112
1026  1.7490326477e-86  -nan  1.8189894035e-12  2.5165243432e-10  -nan  3.959662e+06  3.081488e-33  0.000000e+00  0.000000e+00  3.0594025815e-181  2.6821270778e-29  1.641520e+13  112
1027  3.6056560767e-87  -nan  1.5711833568e-12  2.3365341947e-10  -nan  8.035658e+05  3.081488e-33  0.000000e+00  0.000000e+00  1.4299887052e-181  3.9443045261e-29  3.601787e+12  112
1028  1.6109718476e-87  -nan  2.7473665736e-12  2.0437541978e-10  -nan  3.160146e+04  3.081488e-33  0.000000e+00  0.000000e+00  7.7400738320e-183  3.3132158019e-29  1.771060e+13  112
