iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag
 956  3.2488201743e+04  3.0998397894e+04  3.1276943073e+04  3.0978751944e+04  3.1111973258e+04  1.287776e+08  1.180355e+03
 957  3.2384778356e+04  3.1381583389e+04  3.1258619803e+04  3.2336661052e+04  3.1541209108e+04  3.548643e+08  9.654702e+02
 958  3.1461627065e+04  3.1015833892e+04  3.0540617937e+04  3.1189692656e+04  3.1257383128e+04  2.661041e+10  1.046887e+03
 959  3.1784410926e+04  3.1624707303e+04  3.0905614247e+04  3.1585467038e+04  3.1889833364e+04  3.947468e+08  1.410051e+03
 960  3.2054130141e+04  3.1673955989e+04  3.1821848092e+04  3.0709089729e+04  3.0957172998e+04  1.958309e+09  1.117177e+03
 961  3.2241146692e+04  3.1295301628e+04  3.1438709388e+04  3.0471889735e+04  3.1211309745e+04  9.191387e+09  1.105809e+03
 962  3.1818820209e+04  3.0883099326e+04  3.1794000944e+04  3.1071052509e+04  3.0114654506e+04  4.995120e+08  1.550764e+03
 963  3.1922919417e+04  3.0686621450e+04  3.2053411425e+04  3.0804666659e+04  3.1077421772e+04  4.854343e+08  1.411640e+03
 964  3.2184344770e+04  3.0648542934e+04  3.2638494083e+04  3.1204438659e+04  3.0702311574e+04  4.413668e+09  1.245688e+03
 965  3.2635213622e+04  3.1264440120e+04  3.2274510562e+04  3.2183561518e+04  3.0738060316e+04  5.670468e+09  1.575451e+03
 966  3.2778202379e+04  3.1398893229e+04  3.2377082265e+04  3.2433495772e+04  3.1973463998e+04  1.730562e+09  1.413650e+03
 967  3.2672450494e+04  3.1508774651e+04  3.1867051825e+04  3.2250031194e+04  3.1751030471e+04  2.010210e+08  1.195252e+03
 968  3.2107328746e+04  3.2129051776e+04  3.1741257946e+04  3.2393903624e+04  3.1667739041e+04  6.253555e+08  1.347322e+03
 969  3.1700013968e+04  3.1913918218e+04  3.1896151492e+04  3.2459146015e+04  3.2333451656e+04  5.694943e+08  1.457948e+03
 970  3.1474051364e+04  3.2316030449e+04  3.2520471337e+04  3.1701907577e+04  3.2639638233e+04  4.176750e+08  1.528914e+03
 971  3.1632750793e+04  3.2643096912e+04  3.2208059612e+04  3.2077258736e+04  3.2183853840e+04  9.773840e+07  1.301749e+03
 972  3.0480209732e+04  3.1417431085e+04  3.2510480279e+04  3.1699848328e+04  3.2111987045e+04  2.513856e+08  1.211637e+03
 973  3.1246334804e+04  3.1908845169e+04  3.2279031460e+04  3.2631143897e+04  3.2255612101e+04  1.010970e+09  1.190220e+03
 974  2.9911841603e+04  3.1990720655e+04  3.2144657037e+04  3.2168818691e+04  3.1675232975e+04  3.125722e+08  1.208675e+03
 975  3.0809080336e+04  3.1784185250e+04  3.1823987934e+04  3.2031592405e+04  3.2011241026e+04  2.402879e+09  1.209575e+03
 976  3.1168631855e+04  3.2195997764e+04  3.1887329647e+04  3.2482537832e+04  3.1812138564e+04  1.201499e+09  1.423372e+03
 977  3.1527245099e+04  3.2225100279e+04  3.2287936571e+04  3.2214783190e+04  3.2290218952e+04  4.725140e+08  1.135661e+03
 978  3.0319559897e+04  3.2370139326e+04  3.1686423591e+04  3.1321968776e+04  3.2019441094e+04  1.936602e+09  1.193994e+03
 979  3.0017585313e+04  3.2121776290e+04  3.2080187531e+04  3.2176369963e+04  3.1545768147e+04  2.881483e+09  1.412860e+03
 980  3.0069606536e+04  3.1467772975e+04  3.2148949345e+04  3.2075750342e+04  3.2092990886e+04  6.248164e+08  1.318875e+03
 981  2.9964948327e+04  3.2326362740e+04  3.2614178021e+04  3.1611505753e+04  3.1815813930e+04  5.094578e+08  1.412247e+03
 982  2.8898340480e+04  3.1576110463e+04  3.2446437832e+04  3.2073571426e+04  3.1482621492e+04  2.390748e+08  1.431203e+03
 983  2.8904937642e+04  3.1522849617e+04  3.2573760237e+04  3.2243489637e+04  3.2003856768e+04  6.339119e+09  1.354360e+03
 984  2.8489422054e+04  3.1941465464e+04  3.2332773713e+04  3.2339004314e+04  3.1859848085e+04  1.405215e+09  1.388532e+03
 985  2.8464416884e+04  3.2071283604e+04  3.1566576755e+04  3.2832982441e+04  3.1914788547e+04  2.312269e+10  1.258840e+03
 986  2.7135136456e+04  3.2191373751e+04  3.2220917430e+04  3.2806196488e+04  3.2807380633e+04  7.351437e+08  1.039047e+03
 987  2.8706837238e+04  3.2530036336e+04  3.1283621274e+04  3.2353962354e+04  3.3155382067e+04  1.928652e+09  1.006059e+03
 988  2.8861120630e+04  3.2946816781e+04  3.1350308707e+04  3.2046877664e+04  3.2409390244e+04  2.799222e+09  1.121373e+03
 989  2.7201359224e+04  3.2558165059e+04  3.1360751011e+04  3.1291181633e+04  3.1972016765e+04  1.033812e+08  1.106276e+03
 990  2.9036728892e+04  3.1483409218e+04  3.0786527963e+04  3.1264794258e+04  3.1113842064e+04  1.672129e+08  9.715692e+02
 991  2.7888793863e+04  3.0821834339e+04  3.0686465029e+04  3.1202445032e+04  3.1454688681e+04  3.087481e+08  1.073455e+03
 992  2.8296495458e+04  3.1961808209e+04  3.0503528976e+04  3.1243055420e+04  3.1171649684e+04  5.406014e+08  1.179729e+03
 993  2.8283049364e+04  3.0469850279e+04  3.1095167470e+04  3.1102740715e+04  3.0755046675e+04  1.513847e+09  1.300193e+03
 994  2.8878594604e+04  3.0842146748e+04  3.0709514877e+04  3.0716483132e+04  3.0799032712e+04  4.955477e+08  1.162586e+03
 995  2.8063426716e+04  3.0954043872e+04  3.0526364736e+04  3.0855857920e+04  3.0588603368e+04  7.864272e+09  1.095362e+03
 996  2.8552168276e+04  3.0100182591e+04  3.0171299740e+04  3.0763336100e+04  3.0765302014e+04  6.906740e+08  1.063836e+03
 997  2.9241556556e+04  3.0930391009e+04  2.9336644662e+04  3.0823201651e+04  3.0405029058e+04  1.161235e+09  1.068828e+03
 998  2.9146477026e+04  3.0452376984e+04  2.9165538020e+04  3.0784332639e+04  3.0852188512e+04  1.862370e+08  1.536665e+03
 999  2.8955685615e+04  3.0635065921e+04  2.9148978987e+04  3.0070577248e+04  3.1129645806e+04  1.433140e+08  1.218334e+03
1000  2.9438256251e+04  3.0700295764e+04  2.8276848481e+04  3.0094319996e+04  3.0341534305e+04  6.845426e+08  8.228783e+02
1001  2.8814141713e+04  2.9746112889e+04  2.7467838939e+04  2.9320548972e+04  3.0152694075e+04  1.006963e+09  1.109814e+03
1002  2.8837078913e+04  2.9968648151e+04  2.8296767872e+04  2.9151973655e+04  2.9482637602e+04  3.274613e+08  1.229521e+03
1003  2.9254005376e+04  2.9396049803e+04  2.7771409759e+04  2.8718640636e+04  2.9124249141e+04  4.618777e+08  9.372644e+02
1004  2.9051288529e+04  2.9059315890e+04  2.8230275946e+04  2.8080241594e+04  2.8543954036e+04  3.884904e+10  1.016450e+03
1005  2.9449856913e+04  2.8548229507e+04  2.8347141796e+04  2.8108042977e+04  2.7825462871e+04  7.465782e+08  9.953568e+02
1006  2.9467057157e+04  2.8117778575e+04  2.8806603687e+04  2.7906321004e+04  2.7937294357e+04  5.436052e+07  8.399159e+02
1007  2.9636965292e+04  2.8046201882e+04  2.7566955291e+04  2.7970260778e+04  2.7748500212e+04  2.207780e+08  8.419699e+02
1008  3.0170876307e+04  2.7699246488e+04  2.7528045336e+04  2.8389582315e+04  2.7717304342e+04  2.967794e+08  1.039058e+03
1009  3.0309178687e+04  2.7948541286e+04  2.8203185068e+04  2.8668803393e+04  2.8041718635e+04  2.074060e+09  9.846573e+02
1010  3.0474324564e+04  2.8151420284e+04  2.8464193366e+04  2.7902880711e+04  2.8558654310e+04  1.373563e+08  7.674597e+02
1011  2.9856647788e+04  2.8554240316e+04  2.7957151214e+04  2.7918390785e+04  2.7928371238e+04  5.754082e+07  7.291626e+02
1012  2.9655831212e+04  2.7964878544e+04  2.8712096963e+04  2.7303154983e+04  2.7727989613e+04  3.499514e+08  9.218403e+02
1013  2.8820145594e+04  2.7617891013e+04  2.8138792014e+04  2.8178721050e+04  2.7803279231e+04  6.793340e+08  9.814785e+02
1014  2.9230659366e+04  2.7422893793e+04  2.8887936860e+04  2.7630614904e+04  2.7662453398e+04  8.625290e+08  1.001397e+03
1015  2.9041947957e+04  2.7899389527e+04  2.8893572434e+04  2.8205463301e+04  2.7959138184e+04  7.209618e+09  1.148119e+03
1016  2.8620519131e+04  2.7684881650e+04  2.9129413863e+04  2.8255483574e+04  2.7692705754e+04  6.834269e+08  1.086358e+03
1017  2.8172544559e+04  2.7958491519e+04  2.9134739127e+04  2.8182981531e+04  2.7718212929e+04  5.253534e+09  1.118754e+03
1018  2.8207740115e+04  2.8006433547e+04  2.9142242055e+04  2.8518984554e+04  2.8316256250e+04  2.075448e+08  1.091850e+03
1019  2.7929164342e+04  2.8700044321e+04  2.8874073630e+04  2.9478079720e+04  2.8528559725e+04  5.830180e+08  1.077710e+03
1020  2.7268456924e+04  2.8444791720e+04  2.8881192219e+04  2.8500334314e+04  2.8898356493e+04  6.590042e+07  1.080701e+03
1021  2.7247054706e+04  2.9123627247e+04  2.9539484085e+04  2.9184271929e+04  2.8905325184e+04  1.544897e+08  1.044902e+03
1022  2.7541962799e+04  2.8469649805e+04  2.9729799730e+04  2.9498819502e+04  2.8669467522e+04  3.462466e+08  1.034500e+03
1023  2.6796421292e+04  2.8993767054e+04  3.0229619382e+04  2.8534357116e+04  2.9522713154e+04  7.618435e+08  8.451956e+02
1024  2.7093702933e+04  2.9425812886e+04  2.9258553895e+04  2.9163413792e+04  2.8228618670e+04  1.107159e+08  1.029262e+03
1025  2.6649146250e+04  2.8245811300e+04  2.9951641023e+04  2.9492778777e+04  2.8969993856e+04  2.843292e+08  1.497857e+03
1026  2.6124890514e+04  2.8994536313e+04  2.9740957348e+04  3.0202575784e+04  2.8788350977e+04  2.971920e+09  1.064522e+03
1027  2.5554201501e+04  2.8856185195e+04  2.9648436046e+04  2.9248472644e+04  2.9379456224e+04  6.581725e+08  1.192417e+03
1028  2.5774606022e+04  2.9529932204e+04  3.0158102858e+04  2.9699499794e+04  2.9653458753e+04  2.478493e+08  1.094808e+03
1029  2.6062841915e+04  2.9318608425e+04  2.8935839646e+04  3.0018874063e+04  2.9854513361e+04  8.401952e+09  9.598378e+02
1030  2.6060994121e+04  3.0113398480e+04  2.9118786788e+04  2.9344078517e+04  3.0117162151e+04  1.906077e+10  1.152684e+03
1031  2.6249318251e+04  2.9602034525e+04  2.8928415926e+04  3.0068338165e+04  2.9527295575e+04  5.622254e+08  1.051231e+03
1032  2.5968002959e+04  2.9390560662e+04  2.8626857320e+04  2.9489002696e+04  2.9614208482e+04  1.461480e+09  1.090896e+03
1033  2.6054626720e+04  2.9837269580e+04  2.8515465558e+04  2.9312541480e+04  2.9476755317e+04  3.759657e+08  1.351308e+03
1034  2.6181880315e+04  2.9412555686e+04  2.8386795804e+04  2.9080958444e+04  2.9483664358e+04  4.978932e+08  1.090855e+03
1035  2.6580655672e+04  2.9260371563e+04  2.7689681544e+04  2.8870686587e+04  2.8319777400e+04  8.594483e+09  9.959248e+02
1036  2.6253428396e+04  2.8260527384e+04  2.7836339989e+04  2.8798613300e+04  2.8815854525e+04  6.463195e+08  1.147378e+03
1037  2.5582088979e+04  2.8960560216e+04  2.7447560474e+04  2.8555988514e+04  2.8593141555e+04  2.526599e+09  9.087453e+02
1038  2.5608258628e+04  2.8321911800e+04  2.7172720438e+04  2.8034675671e+04  2.8983312164e+04  4.240398e+08  8.037167e+02
1039  2.5574590742e+04  2.8705527273e+04  2.6781839817e+04  2.7876803260e+04  2.7906090518e+04  5.267217e+09  8.649244e+02
1040  2.5169233446e+04  2.7765176463e+04  2.6901524715e+04  2.7332140202e+04  2.7535802440e+04  2.687261e+09  9.285580e+02
1041  2.4615028439e+04  2.7850846163e+04  2.7019087771e+04  2.7649564771e+04  2.7659398113e+04  1.740961e+10  9.538333e+02
1042  2.4856718340e+04  2.7713266715e+04  2.6405274625e+04  2.6806117511e+04  2.6874830455e+04  3.522266e+08  9.963291e+02
1043  2.4431535126e+04  2.6740650703e+04  2.6163243836e+04  2.7107315027e+04  2.7070306094e+04  4.924323e+08  1.062711e+03
1044  2.4861780755e+04  2.7001655653e+04  2.6090010349e+04  2.7246144388e+04  2.6738441540e+04  7.924069e+08  8.682871e+02
1045  2.5079476656e+04  2.6976456698e+04  2.5832335705e+04  2.7073153640e+04  2.6795954322e+04  3.780477e+08  7.750529e+02
1046  2.4527257281e+04  2.6607129270e+04  2.6188867253e+04  2.6389990830e+04  2.7167535921e+04  5.513980e+08  7.542802e+02
1047  2.5060716615e+04  2.7218050481e+04  2.6439679272e+04  2.5857069285e+04  2.6373773640e+04  1.336883e+09  7.626725e+02
1048  2.4681406007e+04  2.6201111427e+04  2.6554110190e+04  2.5668548225e+04  2.6295098250e+04  9.144102e+07  7.341377e+02
1049  2.4845940361e+04  2.6033023950e+04  2.6360591192e+04  2.5975180769e+04  2.5765639134e+04  1.993229e+08  7.228165e+02
1050  2.4134105881e+04  2.5389515947e+04  2.5827677557e+04  2.6237199851e+04  2.5775596521e+04  1.437900e+08  7.172577e+02
1051  2.4835332488e+04  2.5703849362e+04  2.6150990497e+04  2.6507697901e+04  2.5474909382e+04  1.749307e+08  6.920688e+02
1052  2.4283629319e+04  2.5902742403e+04  2.5902700400e+04  2.6218049355e+04  2.5947905966e+04  2.575838e+08  6.714126e+02
1053  2.4502310689e+04  2.6413178529e+04  2.5634297026e+04  2.6294226895e+04  2.6174039046e+04  1.896817e+08  8.516133e+02
1054  2.4926355235e+04  2.6017383727e+04  2.5717659614e+04  2.5801616073e+04  2.6012291249e+04  3.394009e+09  9.542199e+02
1055  2.4384523041e+04  2.5818534738e+04  2.5561951725e+04  2.5862187378e+04  2.5984552950e+04  7.555220e+09  8.813438e+02
1056  2.4714383473e+04  2.5692385798e+04  2.5450845487e+04  2.5968300676e+04  2.5658585464e+04  1.628796e+09  7.892805e+02
1057  2.4830508259e+04  2.5404448114e+04  2.4984326607e+04  2.5860435263e+04  2.5927703793e+04  3.395160e+09  7.428250e+02
1058  2.5640336947e+04  2.5694358603e+04  2.4846995472e+04  2.5703381256e+04  2.5781821813e+04  4.718783e+08  8.270087e+02
1059  2.4523808649e+04  2.5611198801e+04  2.4760443292e+04  2.5358632140e+04  2.5867466517e+04  2.437129e+09  7.685234e+02
1060  2.5000226847e+04  2.5795405482e+04  2.4552155099e+04  2.4963199795e+04  2.5229491315e+04  3.179582e+08  8.172587e+02
1061  2.5184620434e+04  2.5375659519e+04  2.4893285199e+04  2.4972776217e+04  2.5158603459e+04  1.568098e+09  7.641683e+02
1062  2.4866126324e+04  2.5277121355e+04  2.4945092984e+04  2.5392509132e+04  2.5075643641e+04  5.363344e+08  7.442628e+02
1063  2.4766917042e+04  2.5103859783e+04  2.5165614636e+04  2.4738328480e+04  2.4668021729e+04  1.279156e+09  7.600220e+02
1064  2.4610018442e+04  2.5018523697e+04  2.5063140745e+04  2.4639542853e+04  2.4905396684e+04  2.003310e+09  7.365009e+02
1065  2.4391514373e+04  2.4961108950e+04  2.4648891902e+04  2.4717571402e+04  2.4608098829e+04  5.694377e+08  7.765444e+02
1066  2.4107655908e+04  2.4743718071e+04  2.4650740516e+04  2.4942814597e+04  2.4404807395e+04  7.810977e+09  1.036524e+03
1067  2.4278032737e+04  2.4395309713e+04  2.4658320462e+04  2.5124493866e+04  2.4631455661e+04  3.486194e+08  9.248205e+02
1068  2.4441980432e+04  2.4960799987e+04  2.4289191012e+04  2.4884542351e+04  2.5374194135e+04  1.522510e+10  7.773738e+02
1069  2.4210296295e+04  2.5124281164e+04  2.4911429666e+04  2.4805377482e+04  2.4959817948e+04  9.344798e+08  7.673842e+02
1070  2.4250550544e+04  2.4804244798e+04  2.5023447564e+04  2.4659950365e+04  2.4658346417e+04  1.907389e+08  6.015291e+02
1071  2.4522236236e+04  2.4445739424e+04  2.4516887241e+04  2.4469582097e+04  2.4862610000e+04  2.774136e+07  6.440181e+02
1072  2.4239905751e+04  2.4847113957e+04  2.4744733258e+04  2.4425298361e+04  2.4306419893e+04  9.387981e+07  7.304564e+02
1073  2.4350509372e+04  2.4422579716e+04  2.4447088988e+04  2.4465166748e+04  2.4377886373e+04  2.347304e+09  7.752146e+02
1074  2.4735841604e+04  2.4315448258e+04  2.4817789748e+04  2.4715717428e+04  2.4358616709e+04  1.516427e+09  8.212064e+02
1075  2.4615732280e+04  2.4360868293e+04  2.4804789215e+04  2.4327262074e+04  2.4362883245e+04  1.508640e+08  6.992699e+02
1076  2.4948073730e+04  2.4481364668e+04  2.4590006425e+04  2.4712796361e+04  2.4824961631e+04  4.849121e+08  7.589224e+02
1077  2.4594201981e+04  2.4821104568e+04  2.4990565900e+04  2.4615249907e+04  2.4399651145e+04  3.887911e+08  9.244079e+02
1078  2.5214348074e+04  2.4463355126e+04  2.4857955507e+04  2.4598000569e+04  2.4423046165e+04  2.812029e+08  8.739645e+02
1079  2.5417477607e+04  2.4258151620e+04  2.4615416308e+04  2.4678058919e+04  2.4576608065e+04  6.914542e+07  7.728289e+02
1080  2.5097410634e+04  2.4500128979e+04  2.5081203161e+04  2.5102975122e+04  2.4565052249e+04  5.434166e+08  7.752202e+02
1081  2.5613567140e+04  2.4456522075e+04  2.4593275178e+04  2.5078253209e+04  2.4495306326e+04  8.278572e+08  7.463079e+02
1082  2.5394212797e+04  2.4791834785e+04  2.4837576693e+04  2.4860468218e+04  2.4841289500e+04  1.101081e+08  7.811263e+02
1083  2.4957244490e+04  2.4982187574e+04  2.4414416725e+04  2.4398095663e+04  2.4786262001e+04  3.453536e+08  6.801822e+02
1084  2.5571231944e+04  2.4725891854e+04  2.4575645831e+04  2.4584311095e+04  2.4583371290e+04  6.000200e+09  6.109170e+02
1085  2.5750343825e+04  2.4302584554e+04  2.4020428639e+04  2.5296885500e+04  2.4592865307e+04  1.433755e+08  6.792005e+02
1086  2.6183830013e+04  2.4832052835e+04  2.4677322383e+04  2.4361638040e+04  2.4918568177e+04  1.067345e+10  7.924275e+02
1087  2.5957994109e+04  2.4981296043e+04  2.3922263438e+04  2.4449591571e+04  2.4497446071e+04  5.767876e+08  7.389882e+02
1088  2.6937164818e+04  2.4378130527e+04  2.3909236374e+04  2.4188486517e+04  2.4346463234e+04  2.653937e+09  8.397135e+02
1089  2.5457257572e+04  2.4372426387e+04  2.4077262303e+04  2.4517336234e+04  2.4784530659e+04  7.221069e+08  8.323962e+02
1090  2.6040606825e+04  2.4160147019e+04  2.3755953864e+04  2.4169979396e+04  2.3958429331e+04  1.365583e+09  7.247318e+02
1091  2.5696196692e+04  2.3680663504e+04  2.4031509982e+04  2.4530541290e+04  2.4150029731e+04  2.193041e+08  7.410527e+02
1092  2.5759321549e+04  2.4342053159e+04  2.4323084015e+04  2.3758324520e+04  2.4415693314e+04  2.538004e+08  7.274694e+02
1093  2.5451199454e+04  2.4355141716e+04  2.4440449096e+04  2.4087828628e+04  2.4091315614e+04  4.018223e+10  7.652113e+02
1094  2.5574713179e+04  2.3948170703e+04  2.4259472047e+04  2.3840708714e+04  2.3310042471e+04  4.242287e+08  7.720026e+02
1095  2.5335029949e+04  2.3653470274e+04  2.5195138579e+04  2.3614547381e+04  2.4137683733e+04  1.845073e+08  7.541341e+02
1096  2.5151795687e+04  2.4247575054e+04  2.5307863126e+04  2.4238252082e+04  2.3519255771e+04  3.015775e+08  6.772783e+02
1097  2.5400040948e+04  2.3516745353e+04  2.5457724643e+04  2.4213271072e+04  2.3971225417e+04  2.554385e+08  7.123005e+02
1098  2.5289704871e+04  2.4314605981e+04  2.5132694881e+04  2.4643158239e+04  2.4457907678e+04  3.056048e+08  9.260557e+02
1099  2.4833469520e+04  2.4534398383e+04  2.5152966903e+04  2.4750991576e+04  2.4547959263e+04  5.379156e+08  8.909917e+02
1100  2.4772279315e+04  2.4559063174e+04  2.4970510608e+04  2.5114373892e+04  2.4314299332e+04  2.175848e+08  8.847118e+02
1101  2.4970764080e+04  2.4205961580e+04  2.5185545061e+04  2.5214781696e+04  2.4729066299e+04  5.719526e+09  9.042766e+02
1102  2.4733409997e+04  2.5084215276e+04  2.5282845409e+04  2.5688835863e+04  2.5219737033e+04  3.245669e+08  6.836973e+02
1103  2.4046136139e+04  2.5152924919e+04  2.5824971481e+04  2.4899115486e+04  2.5410242974e+04  9.303462e+07  6.347263e+02
1104  2.4399450079e+04  2.5426968990e+04  2.5818338909e+04  2.4945154560e+04  2.5183748410e+04  9.877404e+08  7.106790e+02
1105  2.4441715857e+04  2.5300395570e+04  2.6298052856e+04  2.4891238619e+04  2.4540922884e+04  1.519503e+08  8.813729e+02
1106  2.4038090383e+04  2.4770870635e+04  2.5698341114e+04  2.4902744588e+04  2.5067300134e+04  5.256803e+08  9.954172e+02
1107  2.4450112795e+04  2.5141211427e+04  2.6136527696e+04  2.5582584076e+04  2.4891103632e+04  5.779075e+09  1.134420e+03
1108  2.4631653789e+04  2.4925578830e+04  2.5898351453e+04  2.5811079791e+04  2.5291575831e+04  4.043078e+08  8.259580e+02
1109  2.5428177609e+04  2.5461015219e+04  2.5617753844e+04  2.6334036379e+04  2.5544394610e+04  1.320949e+09  8.893153e+02
1110  2.5403971689e+04  2.5674735909e+04  2.5706388933e+04  2.6381452879e+04  2.5843116840e+04  3.151341e+08  8.112262e+02
1111  2.5203639331e+04  2.5872001237e+04  2.5501771546e+04  2.6160944325e+04  2.6131184129e+04  1.451374e+09  7.324955e+02
1112  2.5562097494e+04  2.6176388750e+04  2.5506158002e+04  2.5887367112e+04  2.5842211670e+04  2.358119e+08  7.233169e+02
1113  2.4994460229e+04  2.5937295464e+04  2.5165268765e+04  2.5774217195e+04  2.5934498414e+04  8.957226e+08  8.509184e+02
1114  2.5613881655e+04  2.5743477931e+04  2.5153475784e+04  2.5454918896e+04  2.5827805172e+04  4.688287e+08  8.321365e+02
1115  2.6522751875e+04  2.5869544720e+04  2.5387528277e+04  2.5315357552e+04  2.5281221489e+04  1.901528e+09  7.814307e+02
1116  2.5840575321e+04  2.4992916757e+04  2.5238578724e+04  2.5659820108e+04  2.5448890271e+04  3.386227e+09  7.607409e+02
1117  2.6022481198e+04  2.5491957006e+04  2.5095090835e+04  2.5743169657e+04  2.5488580031e+04  4.214554e+08  7.153186e+02
1118  2.5722992543e+04  2.5513452452e+04  2.4457453670e+04  2.5315003614e+04  2.5330179312e+04  6.414005e+09  7.831375e+02
1119  2.5566496533e+04  2.5505176886e+04  2.4646056399e+04  2.5125451638e+04  2.5052550210e+04  8.611921e+08  8.558984e+02
1120  2.5368876487e+04  2.5054802015e+04  2.4380997190e+04  2.5393003131e+04  2.4857154785e+04  6.957045e+08  7.824234e+02
1121  2.5541056563e+04  2.5042272101e+04  2.4213461380e+04  2.4880427006e+04  2.4970948881e+04  2.954698e+08  7.743372e+02
1122  2.5616408562e+04  2.5316084373e+04  2.4272427155e+04  2.4457820017e+04  2.5302221879e+04  6.642201e+08  7.197585e+02
1123  2.5163789275e+04  2.4770047719e+04  2.4011975679e+04  2.4352178712e+04  2.4644852769e+04  3.854087e+08  7.656486e+02
1124  2.5909905611e+04  2.4617258336e+04  2.4551362651e+04  2.4274599729e+04  2.4571984047e+04  5.958125e+09  7.981024e+02
1125  2.6149899930e+04  2.4205759315e+04  2.3664178498e+04  2.4337120290e+04  2.4212528327e+04  1.098399e+08  6.726684e+02
1126  2.5558365432e+04  2.4220763324e+04  2.4704870451e+04  2.4326462299e+04  2.4505531784e+04  4.735382e+08  6.185055e+02
1127  2.5899542494e+04  2.4253067105e+04  2.4552082111e+04  2.4405817012e+04  2.4306355383e+04  9.956412e+07  5.788167e+02
1128  2.5853592905e+04  2.3932284471e+04  2.5729243751e+04  2.3786689387e+04  2.4076199036e+04  1.158329e+09  5.729947e+02
1129  2.5495428912e+04  2.3890950923e+04  2.5028183793e+04  2.3904781781e+04  2.4047398529e+04  3.876832e+09  5.587948e+02
1130  2.5651791535e+04  2.4126425678e+04  2.5331481757e+04  2.3818675026e+04  2.3867810624e+04  6.632480e+08  8.102584e+02
1131  2.5476906850e+04  2.3845086706e+04  2.5643103712e+04  2.4481286241e+04  2.3585839820e+04  1.371583e+09  9.819322e+02
1132  2.4758746549e+04  2.3653521683e+04  2.5124483676e+04  2.4904779943e+04  2.4132775389e+04  3.140128e+09  8.183177e+02
1133  2.4764712868e+04  2.4267923191e+04  2.5671619816e+04  2.4936358034e+04  2.4745978582e+04  5.117618e+09  9.844691e+02
1134  2.5335568929e+04  2.4662190008e+04  2.5902730049e+04  2.5282582147e+04  2.4520493307e+04  7.517126e+08  8.118136e+02
1135  2.5298531901e+04  2.4658875887e+04  2.5732318046e+04  2.5557644962e+04  2.5408539037e+04  3.452448e+08  7.517946e+02
1136  2.4604198210e+04  2.5402178174e+04  2.5914606846e+04  2.5809502746e+04  2.5265970791e+04  5.691538e+10  8.207880e+02
1137  2.4816618869e+04  2.5112358073e+04  2.6052943020e+04  2.5252744801e+04  2.5629138417e+04  2.692156e+08  7.932509e+02
1138  2.5154847798e+04  2.5842097748e+04  2.5078314457e+04  2.5883203511e+04  2.5267323404e+04  1.084179e+09  8.990522e+02
1139  2.5170891088e+04  2.5351626378e+04  2.5515159416e+04  2.5437574727e+04  2.5811826127e+04  1.676516e+09  1.129531e+03
1140  2.4871668236e+04  2.5619204047e+04  2.4980668366e+04  2.5920928378e+04  2.5369299241e+04  1.679864e+08  8.219585e+02
1141  2.5153941015e+04  2.5444739181e+04  2.5594889490e+04  2.5747276361e+04  2.5527002174e+04  1.422479e+09  8.841467e+02
1142  2.4723111394e+04  2.5975986449e+04  2.5662334111e+04  2.5553718164e+04  2.5769436781e+04  7.222862e+08  9.386779e+02
1143  2.3506102898e+04  2.5516123844e+04  2.5561060385e+04  2.5506509287e+04  2.5359617663e+04  4.116217e+09  7.484797e+02
1144  2.4100304707e+04  2.5276193384e+04  2.5226241575e+04  2.5080703020e+04  2.5745868173e+04  2.143203e+08  7.807778e+02
1145  2.4508599665e+04  2.5716407836e+04  2.6312018243e+04  2.5310927917e+04  2.5199507297e+04  5.839112e+08  8.664472e+02
1146  2.3248834386e+04  2.4888484727e+04  2.5949839614e+04  2.5842045739e+04  2.5168053401e+04  2.578285e+08  6.361959e+02
1147  2.4400071015e+04  2.5052490176e+04  2.5558446275e+04  2.5710601082e+04  2.5494502623e+04  1.990890e+08  6.858292e+02
1148  2.4059955497e+04  2.5391374914e+04  2.5176974878e+04  2.5290549697e+04  2.5753667545e+04  2.895655e+08  7.837958e+02
1149  2.4025458734e+04  2.5494164979e+04  2.5220994429e+04  2.5974402168e+04  2.4907687488e+04  3.976736e+09  8.723145e+02
1150  2.4001303999e+04  2.5194483206e+04  2.5058022907e+04  2.5609678171e+04  2.5615344152e+04  3.866535e+09  9.448283e+02
1151  2.3902566564e+04  2.5365884491e+04  2.5169968137e+04  2.6006394291e+04  2.5866095801e+04  3.381671e+09  8.884110e+02
1152  2.4204176849e+04  2.5897199849e+04  2.5389988578e+04  2.5172897171e+04  2.5411744057e+04  4.255767e+08  6.984750e+02
1153  2.3800650514e+04  2.5720176671e+04  2.4374717393e+04  2.4915858404e+04  2.5444631025e+04  2.547310e+09  7.609832e+02
1154  2.4134574668e+04  2.5529133162e+04  2.5141504171e+04  2.5211319363e+04  2.5005545625e+04  2.147940e+10  8.816154e+02
1155  2.4606454716e+04  2.4953594050e+04  2.5025698152e+04  2.5272930657e+04  2.4992394363e+04  3.974432e+09  7.128059e+02
1156  2.4387137278e+04  2.5094384392e+04  2.4939838011e+04  2.5111244334e+04  2.4985305121e+04  4.746204e+09  6.752532e+02
1157  2.4582163392e+04  2.4911541422e+04  2.4701087911e+04  2.5242574829e+04  2.4963110063e+04  1.845920e+09  7.294801e+02
