iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag
 984  8.2342542704e+03  9.0680423466e+03  8.0321563730e+03  7.8425648866e+03  7.6942001534e+03  1.557360e+08  8.344540e+01
 985  7.9434974585e+03  8.6806336174e+03  8.0761367002e+03  8.3874553948e+03  7.8446710575e+03  2.783994e+08  8.276503e+01
 986  7.5273377483e+03  8.3157652685e+03  8.0206074583e+03  8.5742740801e+03  7.7568199670e+03  9.642711e+08  7.953492e+01
 987  7.7273507751e+03  8.0947027123e+03  8.4152984498e+03  8.6675006778e+03  7.8716341378e+03  1.221112e+08  8.036625e+01
 988  7.5925578711e+03  7.9087945984e+03  8.0786751389e+03  8.9828031260e+03  7.7077778899e+03  6.864260e+09  7.812932e+01
 989  7.4206530453e+03  8.2180236067e+03  8.1693750067e+03  8.6826889844e+03  8.1341829338e+03  4.730351e+10  9.294602e+01
 990  7.5096174381e+03  8.1004308527e+03  8.1458701193e+03  8.7648278933e+03  7.9077147141e+03  1.465467e+09  8.382790e+01
 991  7.8036285848e+03  8.1548361112e+03  7.8826300180e+03  8.4592425193e+03  7.7824379214e+03  8.200281e+09  7.934796e+01
 992  7.6532072700e+03  8.1785453474e+03  8.0110583570e+03  8.0094564110e+03  7.8495054621e+03  1.533693e+08  9.208272e+01
 993  7.4910975767e+03  8.6698775078e+03  7.9682670638e+03  8.2251594513e+03  8.1546043436e+03  1.535644e+08  9.666198e+01
 994  7.5235518826e+03  8.5437916641e+03  7.8360775902e+03  7.8781408974e+03  8.0464310101e+03  5.387916e+07  8.926518e+01
 995  7.7114659880e+03  8.1891535582e+03  7.7136077162e+03  7.6681356274e+03  8.2004902292e+03  6.152083e+08  7.765897e+01
 996  7.3592801176e+03  8.1517249708e+03  7.7980069248e+03  7.8395673350e+03  8.2878339752e+03  9.062166e+08  9.226271e+01
 997  7.3518434490e+03  7.7956382676e+03  7.8541209565e+03  7.8440591533e+03  7.9061965571e+03  2.151450e+08  1.087445e+02
 998  7.6026059373e+03  7.7741409815e+03  7.7309600956e+03  8.0608188170e+03  7.5577581332e+03  1.192056e+08  9.617182e+01
 999  7.6806510431e+03  8.0747866845e+03  7.5779437844e+03  8.1397267767e+03  7.9014591058e+03  4.659261e+08  9.468007e+01
1000  7.6790216805e+03  8.4305753066e+03  7.6139881797e+03  8.0205416276e+03  8.3263922560e+03  4.841402e+07  1.023939e+02
1001  7.6299610955e+03  7.9180820910e+03  7.6166690883e+03  7.9303518207e+03  8.7739651242e+03  3.339558e+08  8.814357e+01
1002  7.8857446054e+03  7.7754917529e+03  7.7472968189e+03  7.9830981455e+03  8.3505104036e+03  7.012277e+08  7.786738e+01
1003  8.4566501226e+03  8.1380108135e+03  8.1111962126e+03  8.1052457088e+03  7.9821370572e+03  5.797596e+07  7.385195e+01
1004  8.5815131965e+03  8.4495254305e+03  8.5526211187e+03  7.8417722487e+03  7.8814425076e+03  2.659761e+08  6.482292e+01
1005  9.3080058586e+03  8.0082667288e+03  8.7814258523e+03  7.8009045629e+03  7.8710957306e+03  6.061524e+08  8.356102e+01
1006  8.3991339226e+03  7.7688573162e+03  8.3803541691e+03  7.5541299962e+03  7.7608035666e+03  1.465647e+09  9.179111e+01
1007  7.9619150095e+03  7.8088337157e+03  7.7100204928e+03  7.3568047412e+03  7.7539383542e+03  4.100970e+08  7.259425e+01
1008  7.5835631187e+03  7.6114250965e+03  7.6326645413e+03  7.5880253031e+03  7.7448826976e+03  4.190973e+08  6.427801e+01
1009  7.7228095560e+03  7.5032734190e+03  7.3113763410e+03  8.0632122631e+03  7.5816243642e+03  3.741486e+08  7.950708e+01
1010  8.1280045272e+03  7.6453960002e+03  7.5381228433e+03  8.2982851240e+03  7.7384184431e+03  1.283330e+08  1.010008e+02
1011  8.5571594698e+03  7.3009930831e+03  7.7679124609e+03  8.3696671379e+03  7.5458091680e+03  2.375595e+08  9.268435e+01
1012  9.5416500073e+03  7.2644619897e+03  7.4628455699e+03  8.0195421316e+03  7.4753592556e+03  1.656815e+09  7.981251e+01
1013  9.1304862415e+03  7.5031662650e+03  7.5729370788e+03  7.6503699257e+03  7.5283318205e+03  4.076585e+08  7.993770e+01
1014  8.4557006852e+03  7.4635420545e+03  7.8516851694e+03  7.4857710358e+03  7.9332008672e+03  1.094394e+08  7.178847e+01
1015  8.2636624129e+03  7.5160047898e+03  7.4803967809e+03  7.4446566073e+03  8.2959831244e+03  1.894108e+09  7.872312e+01
1016  7.9780994180e+03  7.6469149335e+03  7.5825557697e+03  7.5783481050e+03  8.2434793625e+03  2.401995e+09  8.119071e+01
1017  8.0190556069e+03  7.5237915973e+03  7.6212534402e+03  7.4797048070e+03  7.8204621347e+03  4.056833e+07  7.459536e+01
1018  8.2143763185e+03  7.5096620430e+03  7.2057810125e+03  7.6378237738e+03  7.4953985885e+03  1.391945e+08  9.030363e+01
1019  8.1801891609e+03  7.6137670046e+03  7.4352145900e+03  7.3429977530e+03  7.6169707890e+03  2.740916e+08  9.396719e+01
1020  8.1211934625e+03  7.5562665384e+03  7.5603026394e+03  7.4471116549e+03  7.4094758249e+03  9.855167e+08  8.978859e+01
1021  8.3076871303e+03  7.8306354787e+03  7.3351329913e+03  7.5221709632e+03  7.6142931386e+03  6.771036e+08  7.976188e+01
1022  8.2271891595e+03  8.2362433184e+03  7.6943293405e+03  7.4310559142e+03  7.7969191351e+03  1.530651e+09  7.190523e+01
1023  8.2039422316e+03  8.8868595128e+03  7.8687564456e+03  7.5386258695e+03  8.2143211527e+03  2.417516e+09  6.732469e+01
1024  8.4515985020e+03  8.5238700131e+03  8.1232220208e+03  7.5666901615e+03  8.6147055666e+03  3.120365e+07  6.361635e+01
1025  8.5554494761e+03  7.7925338626e+03  7.8679461106e+03  7.4690957953e+03  8.4671364699e+03  5.477315e+09  6.195849e+01
1026  8.3881661931e+03  7.5542308675e+03  8.6933243354e+03  7.4605962228e+03  8.2952714241e+03  2.965819e+08  7.316411e+01
1027  8.5604833848e+03  7.4708342238e+03  8.6535726726e+03  7.8411009431e+03  7.9150603283e+03  4.842702e+08  9.712813e+01
1028  8.7714877623e+03  7.5326072511e+03  8.2294048387e+03  7.6527872047e+03  8.0447667462e+03  2.160909e+09  8.150565e+01
1029  8.7178017399e+03  7.7100536963e+03  8.3136187067e+03  7.6041262483e+03  7.9343453416e+03  4.384753e+08  6.891921e+01
1030  8.7871607437e+03  7.8975132795e+03  8.2339181439e+03  7.9562051256e+03  7.7185757754e+03  1.847422e+09  7.583701e+01
1031  9.1113486678e+03  7.7517636703e+03  8.1057066318e+03  7.9791718869e+03  7.5838051135e+03  1.692369e+09  8.763887e+01
1032  9.0320939756e+03  7.7601927811e+03  7.6428612443e+03  8.0212637408e+03  7.5950957861e+03  2.377721e+09  9.220273e+01
1033  9.0752949205e+03  8.1507290471e+03  7.7897933220e+03  8.2163115812e+03  7.6282595656e+03  1.732597e+09  9.043084e+01
1034  9.5135044296e+03  8.2246181674e+03  7.9104730579e+03  7.9370906509e+03  7.6240306925e+03  1.375897e+09  8.885230e+01
1035  9.6774248965e+03  8.1921757794e+03  8.2634017208e+03  7.9319364597e+03  7.6021625871e+03  2.372470e+08  1.085251e+02
1036  1.0528317062e+04  8.4999628234e+03  7.9812790955e+03  7.7574717531e+03  7.8142669522e+03  7.595669e+08  1.076050e+02
1037  1.1352863070e+04  7.6728823789e+03  8.0586420692e+03  7.9875122535e+03  7.8309948282e+03  3.790804e+09  7.737265e+01
1038  1.0776007164e+04  7.6569931435e+03  8.3966583830e+03  7.8158045011e+03  7.8480695716e+03  4.003859e+08  7.853303e+01
1039  9.8200447808e+03  8.5177081425e+03  8.5295251919e+03  8.4099502971e+03  8.0340858845e+03  7.762448e+09  9.804950e+01
1040  9.2058561357e+03  8.8085249616e+03  8.6690659243e+03  7.8343785969e+03  7.9278715933e+03  6.244179e+08  1.135554e+02
1041  9.1487255984e+03  9.0042065725e+03  8.8869522335e+03  8.1685749063e+03  8.0480211232e+03  1.710764e+09  8.560368e+01
1042  8.8623402534e+03  8.3949699225e+03  8.5140448672e+03  8.7161863220e+03  7.9688636580e+03  2.734411e+08  7.796001e+01
1043  8.9694453975e+03  8.4497005864e+03  8.5054373197e+03  8.9310621989e+03  8.4868905967e+03  5.510887e+08  8.593178e+01
1044  8.8841206912e+03  8.0923734466e+03  8.8903003324e+03  8.9841691881e+03  7.9257297456e+03  5.972150e+08  8.179630e+01
1045  8.7716416268e+03  8.5092514359e+03  9.0780138797e+03  9.2188797584e+03  8.4674033800e+03  6.397519e+08  7.965881e+01
1046  8.9693179162e+03  8.2862638143e+03  8.7603634628e+03  8.9160816506e+03  8.5961116791e+03  1.015125e+09  8.806589e+01
1047  9.7576319175e+03  8.1758358594e+03  8.6762369723e+03  8.6944727270e+03  8.9530129007e+03  6.058580e+08  1.122174e+02
1048  1.0379355978e+04  8.4157694835e+03  8.7649520250e+03  8.6880405156e+03  8.7908161168e+03  1.448382e+09  1.323376e+02
1049  1.0585067613e+04  8.3529506164e+03  8.9335251721e+03  8.6760931300e+03  8.5734856389e+03  1.607842e+08  1.260065e+02
1050  9.3314416748e+03  8.3964540135e+03  9.3262005125e+03  8.8986956348e+03  8.6656397340e+03  4.295217e+08  1.042874e+02
1051  8.6334560944e+03  8.6922291732e+03  9.5264952632e+03  9.6166605430e+03  9.3264038085e+03  4.288402e+09  1.030399e+02
1052  8.4649725714e+03  8.8297728170e+03  1.0202630249e+04  9.4195422394e+03  9.3364695683e+03  1.549787e+09  9.518667e+01
1053  8.3522807844e+03  8.7158843499e+03  1.0548442160e+04  9.2325719060e+03  8.5908132328e+03  4.177128e+09  1.041908e+02
1054  8.1135016770e+03  8.9657294182e+03  1.0321193729e+04  9.3882650154e+03  8.8003481749e+03  1.282962e+08  1.232749e+02
1055  8.0354935851e+03  8.8198004513e+03  9.5975763607e+03  9.1265555386e+03  9.2257539529e+03  9.581550e+08  1.265595e+02
1056  8.0029895445e+03  8.8159373863e+03  9.4463605690e+03  9.1703626973e+03  9.6183520418e+03  1.448394e+08  1.289261e+02
1057  8.0751506444e+03  9.1196289398e+03  1.0171815177e+04  9.4248828109e+03  9.6172095745e+03  5.085783e+08  1.215031e+02
1058  7.8987812164e+03  8.9528766327e+03  1.0620406019e+04  8.9563331783e+03  9.0533379480e+03  4.544527e+08  1.436676e+02
1059  7.7158577506e+03  9.0308869996e+03  1.0017549401e+04  9.2779670187e+03  9.0423023617e+03  5.985158e+08  1.394769e+02
1060  7.7941047967e+03  9.8289832638e+03  1.0045157241e+04  9.9248794451e+03  9.3751851182e+03  2.053314e+08  1.001311e+02
1061  7.5737095243e+03  1.0681651932e+04  1.0345367272e+04  1.0057878902e+04  9.3923096201e+03  1.816480e+09  9.343602e+01
1062  7.3573680901e+03  1.0028199838e+04  1.1384434285e+04  1.0408478083e+04  9.5770751276e+03  9.179932e+08  1.025344e+02
1063  7.4556732768e+03  9.4882605361e+03  1.1330359924e+04  1.1211161581e+04  1.0441270421e+04  2.939557e+08  1.239066e+02
1064  7.2894878951e+03  9.4256004583e+03  1.0451616526e+04  1.0742601547e+04  1.1003826244e+04  8.949356e+08  1.153810e+02
1065  7.3522190136e+03  9.9925936573e+03  9.5646147858e+03  9.8936828330e+03  1.0213578805e+04  2.520869e+09  9.304985e+01
1066  7.6806977499e+03  1.0034317117e+04  9.1052811049e+03  9.8027947036e+03  9.4645219636e+03  8.716055e+08  9.850812e+01
1067  7.5575584009e+03  9.6516187243e+03  9.1473414717e+03  9.2284568591e+03  9.4843458393e+03  2.385498e+09  8.904211e+01
1068  7.3318217776e+03  9.2854023068e+03  9.2840043085e+03  9.0079786856e+03  9.2006417167e+03  3.011309e+08  8.576516e+01
1069  7.1695336204e+03  9.2557878109e+03  8.7056248483e+03  9.1179681947e+03  8.8967324339e+03  1.051851e+10  1.144833e+02
1070  7.6917645344e+03  8.9545496816e+03  8.7328162697e+03  9.2800551722e+03  9.2983538328e+03  4.590062e+08  1.105081e+02
1071  7.7892503637e+03  8.9811847771e+03  8.8955485497e+03  8.8079709355e+03  8.9377795900e+03  1.237570e+09  1.194806e+02
1072  8.8381038749e+03  9.0568409504e+03  8.3675334478e+03  8.8097255349e+03  9.2334890480e+03  4.607527e+08  1.197252e+02
1073  1.0050127996e+04  8.7471028347e+03  8.9769482565e+03  8.5841640245e+03  9.2870257887e+03  5.556726e+09  1.043053e+02
1074  8.7582730232e+03  8.9572151922e+03  8.5133495171e+03  8.3393160391e+03  8.8822933975e+03  7.169507e+09  1.069834e+02
1075  7.6563974640e+03  9.0758651378e+03  8.2519253511e+03  8.5059414529e+03  8.8805013372e+03  1.118881e+09  1.165639e+02
1076  7.4914890880e+03  8.7751863798e+03  8.7535738987e+03  8.6564916681e+03  8.5761856323e+03  8.804600e+09  9.972791e+01
1077  7.4001864971e+03  9.1160609915e+03  8.9246696297e+03  8.5495113311e+03  8.4361749626e+03  2.087720e+09  8.092688e+01
1078  7.3795552632e+03  9.2053558323e+03  7.9321422075e+03  8.2110929845e+03  8.5199577464e+03  9.419972e+07  7.930468e+01
1079  7.2455361533e+03  9.0673100752e+03  8.4518911493e+03  8.1852902209e+03  8.5287874871e+03  2.175166e+08  9.272642e+01
1080  7.0111475964e+03  8.6734957197e+03  8.7585697463e+03  8.4343051877e+03  8.2547809177e+03  2.131905e+08  8.108369e+01
1081  6.9021236862e+03  8.6413799824e+03  8.7979924983e+03  8.4919048511e+03  8.4723583494e+03  7.527962e+08  7.331087e+01
1082  6.6839171986e+03  8.6986587472e+03  8.5876953835e+03  8.7154520250e+03  8.5757457985e+03  1.216382e+08  7.206605e+01
1083  6.9462352772e+03  8.2305586688e+03  8.9274193360e+03  9.1628379883e+03  8.2787366186e+03  2.290538e+07  7.804629e+01
1084  7.0085919802e+03  8.2131611454e+03  8.9448157052e+03  8.8563522965e+03  8.2527047687e+03  8.895345e+09  9.199376e+01
1085  6.8520784981e+03  8.2044002828e+03  7.8562077366e+03  8.1425116518e+03  8.1617949006e+03  4.521362e+08  7.548493e+01
1086  6.7246616492e+03  8.0151279466e+03  7.6799010410e+03  7.6216229243e+03  8.0280906821e+03  2.391221e+08  7.593270e+01
1087  6.9007996793e+03  7.9240517414e+03  7.6222107029e+03  7.5823637475e+03  8.0011001744e+03  1.843512e+11  9.504967e+01
1088  7.1368997377e+03  8.0033797861e+03  7.9046892412e+03  8.0186722093e+03  7.8349848755e+03  5.765277e+09  8.603735e+01
1089  7.0898417613e+03  7.7361626146e+03  7.9902040024e+03  7.9004283428e+03  7.6956483807e+03  9.790159e+08  8.889966e+01
1090  7.0152013119e+03  7.9407714990e+03  7.7813037468e+03  7.6525802185e+03  7.8116722922e+03  1.592661e+09  8.127701e+01
1091  6.8793170109e+03  7.9160896913e+03  7.6087023861e+03  7.8486462527e+03  7.7613864741e+03  2.143917e+08  6.760674e+01
1092  6.9334230479e+03  8.0211330870e+03  8.1145479233e+03  7.8025359980e+03  7.9516886257e+03  6.500750e+07  6.497899e+01
1093  6.9262909171e+03  7.6741011200e+03  8.2725396342e+03  7.8959716312e+03  7.9539741010e+03  3.007031e+08  6.680954e+01
1094  7.1229475582e+03  7.5162189963e+03  8.3148387838e+03  7.7023269211e+03  8.0892842699e+03  2.352533e+08  7.188347e+01
1095  6.7140634763e+03  7.6237182529e+03  8.1734359972e+03  8.5224184361e+03  8.4766762354e+03  1.216332e+09  7.813092e+01
1096  6.6547611157e+03  7.6038671740e+03  8.1159921143e+03  8.3150119663e+03  8.2533033387e+03  2.322425e+08  7.523589e+01
1097  6.7526392196e+03  7.9146423798e+03  7.7221437438e+03  7.6052865824e+03  8.3156315455e+03  2.920601e+09  7.398226e+01
1098  6.7840107720e+03  7.4986596136e+03  7.4305725217e+03  7.7159533436e+03  7.7410309391e+03  2.385202e+08  7.541447e+01
1099  6.6129428112e+03  7.8150193858e+03  7.4069988524e+03  8.6295529432e+03  7.7427610063e+03  1.887273e+08  8.074670e+01
1100  6.5495856150e+03  7.5487029349e+03  7.3124223073e+03  7.8523953033e+03  7.5963201618e+03  5.357420e+10  8.572811e+01
1101  6.3475928435e+03  7.6535947110e+03  8.5253222813e+03  7.9664868041e+03  7.6413367940e+03  6.323809e+08  8.021415e+01
1102  6.3668840858e+03  7.2600942143e+03  7.6161123941e+03  7.6271619886e+03  7.4392609848e+03  8.299024e+07  7.696491e+01
1103  6.4778175940e+03  7.3159414979e+03  7.1529876276e+03  7.2485154342e+03  7.6253317305e+03  8.699332e+08  7.050199e+01
1104  6.2177255236e+03  7.3656014011e+03  7.2246112698e+03  7.5585734104e+03  7.4729397161e+03  1.956680e+08  6.192207e+01
1105  6.3003024844e+03  7.4188123039e+03  7.1070398901e+03  7.5230866006e+03  7.4099867746e+03  6.884534e+07  6.001596e+01
1106  6.3709772372e+03  6.9240378393e+03  6.9103539707e+03  7.0048531748e+03  7.0061884074e+03  5.970786e+08  5.435455e+01
1107  6.5574069650e+03  7.2347655111e+03  6.9844616113e+03  7.1884551887e+03  7.4289415128e+03  2.139905e+09  5.925560e+01
1108  6.5461190495e+03  7.3397877354e+03  7.1465616908e+03  7.6360565739e+03  7.3280998901e+03  1.034447e+08  6.702607e+01
1109  6.7024377418e+03  7.1206833942e+03  6.7717826309e+03  6.9873027700e+03  7.4463929523e+03  4.544980e+08  8.126835e+01
1110  6.4492167479e+03  6.9123758578e+03  6.7868519949e+03  6.9587332181e+03  7.1065026560e+03  8.040758e+08  7.029780e+01
1111  6.5675349218e+03  7.0414146306e+03  6.9585090357e+03  7.2909631737e+03  6.9103672840e+03  3.354376e+08  7.272853e+01
1112  6.5253736536e+03  6.9302375140e+03  6.9420239124e+03  6.8739170783e+03  6.9121929950e+03  1.622457e+08  6.741976e+01
1113  6.6214282193e+03  6.7551162832e+03  7.0220589573e+03  6.9623846490e+03  6.8147897987e+03  7.057544e+07  7.221677e+01
1114  6.6709538606e+03  6.7342364081e+03  6.9386223416e+03  7.2634966786e+03  7.1535895885e+03  4.333880e+08  6.029561e+01
1115  6.7169846693e+03  6.8607431084e+03  6.3400378548e+03  6.7637634494e+03  7.2134227659e+03  6.887298e+07  5.421866e+01
1116  6.5699242232e+03  6.7000158209e+03  6.3671795954e+03  6.9437304095e+03  6.8185775643e+03  8.523757e+07  6.029053e+01
1117  6.2958086182e+03  6.7127454890e+03  6.4729591378e+03  7.2502137900e+03  6.8278034535e+03  9.909893e+07  6.130891e+01
1118  6.4253782875e+03  6.7740318866e+03  6.6634909770e+03  7.0910388520e+03  7.1900764947e+03  3.720586e+09  4.828702e+01
1119  6.8201341470e+03  6.6418554636e+03  6.8396397566e+03  6.5821516239e+03  7.1564155832e+03  4.498426e+08  5.251120e+01
1120  7.3213482361e+03  6.4328581517e+03  7.2577616384e+03  6.4629380316e+03  6.9668259631e+03  7.013467e+08  6.028485e+01
1121  6.8710601687e+03  6.7618731133e+03  7.0919593907e+03  6.7143500058e+03  6.7228464210e+03  1.391375e+09  6.174864e+01
1122  6.7000133061e+03  6.4505305208e+03  6.9275796639e+03  6.6511905701e+03  6.5614431339e+03  2.211383e+08  5.422814e+01
1123  6.4794878601e+03  6.4847038483e+03  6.9548291136e+03  6.4502775134e+03  6.7797766925e+03  1.409604e+09  5.669481e+01
1124  6.1280476736e+03  7.0629104483e+03  6.6860487584e+03  6.6628774565e+03  6.8949717911e+03  1.305672e+08  5.657892e+01
1125  6.1223604194e+03  7.3345366588e+03  6.4526224126e+03  6.6651163531e+03  6.6201036246e+03  5.048873e+08  6.092115e+01
1126  6.1981120179e+03  7.1364582252e+03  6.5941804646e+03  6.2945385852e+03  7.0824857218e+03  1.312465e+08  5.795540e+01
1127  6.1044863191e+03  7.4271146484e+03  6.5252972346e+03  6.4436734865e+03  7.8835218018e+03  3.590853e+08  5.665222e+01
1128  6.2024730574e+03  7.0488725340e+03  6.5032115143e+03  6.4395366293e+03  7.7120508297e+03  2.205451e+08  7.756219e+01
1129  6.0027589215e+03  6.5646050909e+03  6.6755218523e+03  6.5134322749e+03  7.0658182824e+03  1.988278e+08  7.030742e+01
1130  6.0264810674e+03  6.7709603455e+03  6.8022102290e+03  6.5283259723e+03  7.3410299005e+03  1.056513e+10  4.667673e+01
1131  6.1636363276e+03  6.9208782680e+03  6.8423387814e+03  6.6253971956e+03  7.1906444774e+03  1.529299e+08  4.393335e+01
1132  6.1157382400e+03  6.8414051188e+03  6.6580405526e+03  6.4870578847e+03  6.6595180006e+03  5.828111e+08  4.344265e+01
1133  6.1439198681e+03  7.5256555861e+03  6.5656378213e+03  6.5186673485e+03  6.4712091606e+03  8.343187e+08  5.067776e+01
1134  6.0628782720e+03  7.5089208279e+03  6.4603715063e+03  6.4726452089e+03  6.9527093999e+03  1.622696e+08  6.833882e+01
1135  6.1343772334e+03  7.2430308573e+03  6.5522356490e+03  6.5301773330e+03  7.1673504170e+03  1.951211e+08  5.541677e+01
1136  6.3682009309e+03  7.3633867208e+03  6.5202527558e+03  6.6473284859e+03  6.8408572562e+03  8.072420e+08  5.082296e+01
1137  6.7545978636e+03  7.6537663931e+03  6.6214983199e+03  6.5562342850e+03  6.6979970140e+03  1.843475e+08  5.695134e+01
1138  6.5554933389e+03  7.4479479053e+03  6.5964572310e+03  6.4868987968e+03  7.1121282328e+03  3.628145e+08  5.704792e+01
1139  6.5178761588e+03  7.1575892590e+03  6.4990510076e+03  6.6114349426e+03  6.7755537043e+03  9.348589e+08  5.521257e+01
1140  6.0027836958e+03  7.6360874799e+03  6.3770250117e+03  6.5342200759e+03  6.6050277819e+03  2.637448e+08  6.086608e+01
1141  5.6264169272e+03  7.4182259335e+03  6.3107818850e+03  6.8100361233e+03  6.7276548663e+03  7.353053e+07  6.049333e+01
1142  5.8710227217e+03  6.7557060327e+03  6.2440512490e+03  6.9845360619e+03  6.4964916686e+03  4.668538e+08  6.803068e+01
1143  5.9807913751e+03  6.8252202895e+03  6.4442296669e+03  6.8733479470e+03  6.8291460667e+03  4.383124e+08  6.988642e+01
1144  5.8323453064e+03  6.7669544110e+03  6.1731625606e+03  6.4112650858e+03  7.2082572096e+03  6.700468e+07  5.779035e+01
1145  6.0907844951e+03  6.6733424908e+03  6.0858182687e+03  6.5381587622e+03  6.8560131272e+03  3.061964e+08  5.740900e+01
1146  5.9374057104e+03  7.2795997143e+03  6.2477695220e+03  6.4186179198e+03  6.9018577209e+03  1.226645e+09  7.016159e+01
1147  6.0993866517e+03  6.9879796794e+03  6.2127211429e+03  6.7496465093e+03  6.6768648331e+03  6.434141e+07  5.714112e+01
1148  6.8045370725e+03  6.5866167340e+03  6.2235552540e+03  7.0894264930e+03  6.3675382998e+03  3.428039e+09  4.702583e+01
1149  6.8255845003e+03  6.4012736233e+03  6.1001416377e+03  7.0774232599e+03  6.7105028128e+03  1.968085e+08  4.380714e+01
1150  6.0373815041e+03  6.3704269873e+03  6.4441104894e+03  6.9228629916e+03  7.0303391099e+03  5.716989e+07  4.948376e+01
1151  5.7258418861e+03  6.2230140607e+03  6.1968056287e+03  6.6813806956e+03  6.4787616101e+03  6.313245e+07  5.689456e+01
1152  5.5492703349e+03  6.6819152943e+03  5.9573752610e+03  6.5642827483e+03  6.8491541084e+03  6.503545e+07  6.383335e+01
1153  5.3583586857e+03  6.4028927837e+03  6.0543590908e+03  6.6126242899e+03  6.7562116604e+03  2.708203e+08  6.080861e+01
1154  5.5067591349e+03  6.6525886691e+03  6.5078881367e+03  6.6654212170e+03  6.6597210152e+03  5.574634e+07  4.681726e+01
1155  5.4021888484e+03  6.7678504712e+03  7.2227651215e+03  6.9294640485e+03  6.4508058411e+03  7.633624e+07  4.918369e+01
1156  5.3143944049e+03  6.3555248406e+03  7.0244532883e+03  6.9094034475e+03  6.4162780488e+03  4.500875e+08  6.018553e+01
1157  5.4685317430e+03  6.0921185149e+03  6.4912482621e+03  6.9379224556e+03  6.2502252759e+03  2.223392e+08  4.924164e+01
1158  5.2861000700e+03  6.4157013646e+03  5.8941910386e+03  6.7658566346e+03  6.2427352979e+03  2.061011e+08  4.138230e+01
1159  5.4258171109e+03  6.4752405361e+03  5.9073229131e+03  6.4437603928e+03  6.2621622464e+03  1.014886e+08  4.001796e+01
1160  5.6007172097e+03  6.4218449063e+03  6.0486044671e+03  6.0863098837e+03  5.8978162060e+03  2.673529e+08  3.729336e+01
1161  5.6879308068e+03  6.5670867209e+03  5.8480054720e+03  6.0756352754e+03  6.1417505648e+03  1.140104e+08  4.168018e+01
1162  5.4966152331e+03  6.3814274265e+03  5.8378434374e+03  6.1151470955e+03  6.4663034262e+03  5.845136e+08  5.531913e+01
1163  5.6589511089e+03  6.3243918285e+03  5.6853383365e+03  6.1080157171e+03  6.3416493123e+03  3.029368e+09  5.473218e+01
1164  5.6719425816e+03  6.4109169391e+03  5.8519056725e+03  6.1450480877e+03  6.4838938918e+03  7.449317e+07  5.054884e+01
1165  5.6357717846e+03  6.1943170729e+03  5.9139509636e+03  6.0812182990e+03  6.3802984256e+03  6.835727e+08  4.868187e+01
1166  5.5381232426e+03  6.1075356732e+03  6.0576998935e+03  5.7592596746e+03  6.3499757480e+03  1.231120e+10  5.006693e+01
1167  5.3511425640e+03  6.1823118653e+03  5.9506907162e+03  5.9319393119e+03  6.1239693010e+03  7.330519e+08  4.497788e+01
1168  5.5017432666e+03  6.1559226766e+03  5.6084365023e+03  5.9921108134e+03  6.1315456453e+03  4.082040e+08  3.831484e+01
1169  5.5726420505e+03  5.9540419884e+03  5.7151048984e+03  6.2929802161e+03  5.8175011818e+03  1.815124e+08  4.218729e+01
1170  5.7808265997e+03  5.8341978026e+03  5.7303947508e+03  6.2188114620e+03  5.8359660726e+03  2.243238e+08  3.746672e+01
1171  5.7581736347e+03  5.8235071907e+03  5.5521621014e+03  5.9502846991e+03  5.8653848979e+03  1.660246e+09  3.275915e+01
1172  6.0090662304e+03  5.9830520640e+03  5.4234247483e+03  5.7833505859e+03  5.8049847545e+03  4.783047e+07  3.970340e+01
1173  6.4972307327e+03  6.1933683888e+03  5.5063323547e+03  5.5582759917e+03  5.7416495888e+03  1.781402e+08  4.574393e+01
1174  6.7488715737e+03  6.6364891321e+03  5.4924865043e+03  5.6761324861e+03  5.7407835702e+03  7.486672e+07  3.897903e+01
1175  6.0160482823e+03  6.4238499360e+03  5.4010050916e+03  5.6296479464e+03  5.6518849953e+03  3.210205e+08  3.976092e+01
1176  5.8896314936e+03  5.9309995785e+03  5.2706591618e+03  5.3758050560e+03  5.6382215281e+03  1.047978e+08  3.947147e+01
1177  5.8156056705e+03  5.6261697450e+03  5.3599701492e+03  5.5177488163e+03  5.7705082965e+03  1.580211e+10  4.344219e+01
1178  5.7939666233e+03  5.5292178470e+03  5.2341150159e+03  5.5254979866e+03  5.6537681240e+03  1.506938e+08  4.838151e+01
1179  6.1079425230e+03  5.6182728663e+03  5.3386507659e+03  5.6343794689e+03  5.4887455762e+03  5.814460e+07  5.223620e+01
1180  6.5377606000e+03  5.6408173167e+03  5.4943585613e+03  5.6007099550e+03  5.4412380944e+03  3.679535e+08  4.156364e+01
1181  5.7555849634e+03  5.4729138491e+03  5.3197571373e+03  5.4695301444e+03  5.6982523637e+03  9.819525e+08  3.584435e+01
1182  5.4499352486e+03  5.3051535322e+03  5.2978448448e+03  5.5657560133e+03  6.2247104350e+03  3.337096e+07  4.893912e+01
1183  5.4105016062e+03  5.4289109405e+03  5.3394246881e+03  5.4151986113e+03  6.4487183223e+03  4.764407e+08  4.748903e+01
1184  6.0506927731e+03  5.4560012830e+03  5.3003879103e+03  5.4102924135e+03  5.8519220774e+03  1.017843e+08  3.338897e+01
1185  6.0260443330e+03  5.3967866365e+03  5.4150228070e+03  5.2963844271e+03  5.3672862789e+03  5.866655e+08  4.025811e+01
