iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag
1000  8.8450183223e+03  5.0474888806e+03  1.1987430751e+04  6.4039362895e+03  5.7308186152e+03  3.490389e+09  1.025200e+00
1001  4.5753838056e+03  8.4248907411e+03  4.9272564374e+03  4.7394733885e+03  8.6524979052e+03  1.529652e+08  9.313954e-01
1002  9.0331682818e+03  6.2027013470e+03  4.3085449980e+03  1.2247158691e+04  5.9392996220e+03  3.992456e+08  9.462719e-01
1003  5.5320056788e+03  6.0334948413e+03  9.4164689773e+03  4.1207193547e+03  5.6817555386e+03  2.580476e+09  1.029994e+00
1004  7.6925424428e+03  1.2232215825e+04  6.0693380199e+03  4.1500187951e+03  1.2876150978e+04  8.216311e+08  9.619818e-01
1005  1.2364695883e+04  4.8504430725e+03  6.9657883976e+03  7.9882133171e+03  4.7063355172e+03  3.073326e+08  1.105874e+00
1006  6.0814839013e+03  5.0375037469e+03  4.8029299391e+03  6.2737892856e+03  5.2254896421e+03  3.288246e+08  1.060285e+00
1007  7.0222569752e+03  9.2449168736e+03  8.6566321396e+03  7.4488109118e+03  8.2074190828e+03  7.854694e+08  8.922241e-01
1008  7.8679438428e+03  4.1034541547e+03  6.0147684910e+03  4.6794444115e+03  6.6751338563e+03  2.060778e+08  8.391839e-01
1009  4.8612275017e+03  8.3802434332e+03  5.5202144886e+03  9.2726315574e+03  8.6064389849e+03  6.356919e+08  1.046423e+00
1010  9.1448189842e+03  4.6589361447e+03  8.8610175488e+03  5.4058346257e+03  4.7492315168e+03  2.669794e+08  1.123384e+00
1011  4.2030045138e+03  9.4616907580e+03  4.9889181192e+03  5.7063059855e+03  9.0281307035e+03  1.704619e+09  1.177662e+00
1012  7.7151445573e+03  4.9517802859e+03  9.5186183871e+03  8.0595702119e+03  5.4816240294e+03  1.399245e+09  9.836371e-01
1013  7.6740243319e+03  5.3181571996e+03  5.8146201940e+03  5.8259131473e+03  6.8305867976e+03  2.724848e+08  7.491117e-01
1014  4.8485709408e+03  7.4603635300e+03  4.1322894381e+03  8.5129717490e+03  6.9997525671e+03  8.312732e+08  8.777997e-01
1015  1.1487365880e+04  4.1577169216e+03  9.3856025912e+03  6.0824705507e+03  4.9440922321e+03  1.005657e+08  1.211041e+00
1016  4.5481317430e+03  1.0053819175e+04  7.5195531782e+03  5.8463308151e+03  1.0140070217e+04  5.680680e+09  1.200141e+00
1017  4.0764878287e+03  4.1555507457e+03  7.4225515828e+03  9.4689893864e+03  4.4930499663e+03  1.280021e+08  7.343162e-01
1018  1.2356559305e+04  4.6917337947e+03  5.2198513389e+03  8.0545251877e+03  5.1904652971e+03  9.651950e+07  7.412980e-01
1019  5.8199608989e+03  7.6650388127e+03  8.1816066882e+03  6.5471667155e+03  6.8560192532e+03  4.090370e+08  8.703725e-01
1020  6.2720166842e+03  7.4273311492e+03  5.2623538460e+03  4.5479753737e+03  7.9619397134e+03  4.724547e+08  9.519186e-01
1021  8.2489933793e+03  5.7316262963e+03  5.6534909569e+03  9.7542392835e+03  5.4966458864e+03  2.618603e+09  7.652748e-01
1022  9.5688482636e+03  4.4109763092e+03  7.7778804311e+03  5.0717626127e+03  4.6999031905e+03  2.020067e+08  7.052652e-01
1023  1.2052143204e+04  8.7646745519e+03  3.8845650979e+03  6.1237243570e+03  8.7685013543e+03  9.736133e+08  7.559650e-01
1024  3.8563565224e+03  3.8757190301e+03  6.9384413235e+03  6.0858800514e+03  4.0327064113e+03  6.077238e+08  8.098498e-01
1025  8.5611717510e+03  8.1166574401e+03  5.9517042937e+03  6.2154349808e+03  8.1344915022e+03  4.748723e+07  8.601240e-01
1026  6.4496056609e+03  5.1332775105e+03  6.7126006883e+03  7.5507403611e+03  4.8064652293e+03  1.144749e+08  1.058780e+00
1027  4.9745925327e+03  6.8145758489e+03  1.0095003120e+04  4.2985364951e+03  6.2003877298e+03  3.884591e+09  7.529757e-01
1028  7.8034594938e+03  6.1657178009e+03  5.7913452669e+03  7.5159563596e+03  5.9685974902e+03  4.305294e+08  8.054853e-01
1029  7.3746668742e+03  5.8742727209e+03  9.3701620050e+03  7.4732375849e+03  6.4487676342e+03  4.863601e+07  1.522805e+00
1030  7.1998732779e+03  7.8468039354e+03  6.3451260035e+03  5.7767506437e+03  7.7695003700e+03  3.998074e+08  9.057229e-01
1031  5.3621461149e+03  4.2532975443e+03  5.0297578471e+03  9.2786481774e+03  4.6605282962e+03  1.650738e+08  8.004284e-01
1032  3.8228062570e+03  7.8209730852e+03  7.3813375482e+03  3.9699730478e+03  7.8959366765e+03  6.071356e+08  1.214589e+00
1033  1.3069280938e+04  6.9011668579e+03  4.8488472857e+03  7.7696887969e+03  5.1222688332e+03  1.543424e+08  1.157813e+00
1034  7.0345433160e+03  5.9613676283e+03  8.3800926009e+03  7.7025928102e+03  7.9041414461e+03  2.912043e+08  9.701202e-01
1035  6.5969330805e+03  7.7631841405e+03  4.5202362770e+03  5.7500455650e+03  5.8894346078e+03  1.751435e+08  1.079971e+00
1036  1.1882970304e+04  4.3291066053e+03  6.7674160505e+03  8.9254369081e+03  6.5261158433e+03  1.074701e+10  1.055139e+00
1037  7.0043893802e+03  7.5588851030e+03  5.1668241696e+03  4.4977416555e+03  7.0206338745e+03  5.346242e+08  1.014644e+00
1038  9.4489569077e+03  5.6674241062e+03  5.5400173285e+03  7.2837320104e+03  4.2423594850e+03  2.244186e+09  9.827154e-01
1039  6.0139234167e+03  7.2840280065e+03  8.9890048392e+03  4.7577784732e+03  9.5913327541e+03  4.556068e+09  9.745655e-01
1040  1.1729738455e+04  5.6146447795e+03  6.1866708333e+03  5.3196571318e+03  5.8802108806e+03  9.367001e+08  1.146499e+00
1041  8.9969682781e+03  5.9964399438e+03  5.1091322159e+03  8.2140523495e+03  7.7375939413e+03  7.322665e+08  9.634478e-01
1042  5.3545957596e+03  7.2555360932e+03  8.5628892320e+03  6.6873157545e+03  6.6655103331e+03  2.933756e+09  8.105571e-01
1043  1.2419468336e+04  7.6445931219e+03  1.0607368005e+04  4.3158795164e+03  4.8464556121e+03  1.900571e+08  1.262400e+00
1044  4.5499589942e+03  9.3494478981e+03  4.4668073610e+03  5.3338586408e+03  1.0567034778e+04  3.032266e+08  9.329961e-01
1045  3.6195677120e+03  4.0386222898e+03  4.7066302170e+03  1.0223619711e+04  4.2088817992e+03  7.353513e+07  8.809006e-01
1046  9.0803248138e+03  4.0453928116e+03  9.0888626351e+03  4.2117331349e+03  4.1941864527e+03  7.547276e+09  1.066769e+00
1047  6.0580533310e+03  9.2669628250e+03  3.8395033533e+03  5.5175762795e+03  8.1256664957e+03  4.941081e+08  8.518050e-01
1048  7.3883442380e+03  4.2476238063e+03  6.6925761856e+03  7.6294733763e+03  7.4644785484e+03  5.070931e+08  8.271361e-01
1049  6.4098730093e+03  5.7695190441e+03  3.9313816910e+03  4.5888377614e+03  5.8939457072e+03  2.423168e+08  1.066167e+00
1050  5.7693508308e+03  5.0487632149e+03  5.7044347660e+03  8.5705393063e+03  4.3143367972e+03  2.472506e+08  9.803072e-01
1051  8.2131243395e+03  5.5951185868e+03  4.8604962710e+03  3.6836747956e+03  6.3824004888e+03  3.231106e+07  8.816805e-01
1052  4.2673018195e+03  7.2226773429e+03  4.4502125792e+03  6.1372410740e+03  5.2973336689e+03  2.724057e+08  8.005341e-01
1053  6.0625129532e+03  4.4858357081e+03  8.1736787311e+03  5.2205447992e+03  6.8578486422e+03  1.490677e+08  8.038535e-01
1054  5.4806278541e+03  7.7605177662e+03  4.9200040650e+03  3.9855925532e+03  5.3879417220e+03  9.689656e+08  7.829052e-01
1055  4.7847538638e+03  3.9878418976e+03  6.2179868125e+03  8.0615859482e+03  6.0838448369e+03  1.454089e+07  6.909064e-01
1056  6.1270361564e+03  5.6008267247e+03  5.8105696795e+03  5.2912765945e+03  5.8352144776e+03  1.825879e+09  5.963953e-01
1057  5.4030182246e+03  6.7038368119e+03  4.8613660632e+03  5.8821519872e+03  4.9226198309e+03  2.894405e+08  6.526389e-01
1058  6.4815638391e+03  7.2795197644e+03  1.1244403408e+04  3.7737681434e+03  7.8927650415e+03  4.093325e+08  7.386946e-01
1059  4.3490685519e+03  6.7153367749e+03  6.5571176595e+03  4.5673896265e+03  4.9482932411e+03  4.635388e+08  9.221267e-01
1060  4.2948613222e+03  4.5429523440e+03  4.4071587219e+03  7.1980252848e+03  7.0486909423e+03  3.077786e+08  8.967039e-01
1061  6.6507173494e+03  3.9552347592e+03  6.8542634907e+03  1.0760987315e+04  4.3620229252e+03  2.784379e+09  7.715074e-01
1062  3.3650107772e+03  6.8836653027e+03  7.1610446165e+03  5.4110398261e+03  6.6286858426e+03  1.974860e+08  7.324050e-01
1063  5.5591180548e+03  9.9356783362e+03  7.1849264436e+03  6.9913867008e+03  1.0279056766e+04  5.163037e+09  6.210819e-01
1064  3.9855491804e+03  3.5416772863e+03  3.7486080083e+03  8.1797907064e+03  4.6293183083e+03  7.112550e+08  5.240967e-01
1065  5.4740012653e+03  4.5115684634e+03  4.6203662193e+03  4.8610040115e+03  5.5906865410e+03  1.916198e+08  6.219083e-01
1066  6.3774041278e+03  5.3264010363e+03  3.7669765064e+03  5.6693357636e+03  6.7700655831e+03  1.873984e+09  8.655169e-01
1067  4.0370954232e+03  3.2946244095e+03  4.4836502986e+03  6.3275562423e+03  4.8115311492e+03  6.039727e+08  6.642177e-01
1068  7.4887264014e+03  6.7375033952e+03  6.9417358060e+03  6.2319974326e+03  7.0162098030e+03  3.341207e+09  7.679353e-01
1069  7.1752837352e+03  3.7593979571e+03  6.4482865941e+03  4.4507617326e+03  3.7189206768e+03  4.409045e+09  7.861826e-01
1070  4.1333233907e+03  7.1844804962e+03  4.3414882241e+03  5.0936156117e+03  7.6865518928e+03  1.045027e+10  6.828527e-01
1071  6.6339518398e+03  3.8871121671e+03  4.1598278811e+03  9.5621537323e+03  4.0187894944e+03  5.760434e+08  7.257036e-01
1072  3.5462027227e+03  4.3270504966e+03  6.9495277537e+03  5.8901640045e+03  3.0563538735e+03  3.284071e+11  6.316343e-01
1073  7.1863637458e+03  7.7010726526e+03  5.2156832726e+03  5.3958784271e+03  7.3641105369e+03  8.200992e+08  5.568751e-01
1074  5.7063544363e+03  3.9094357649e+03  7.7169444730e+03  5.1013488412e+03  5.1630181096e+03  1.662695e+08  5.515714e-01
1075  3.6117308321e+03  5.5553421137e+03  4.0462135386e+03  3.8437723658e+03  6.4774470280e+03  8.034609e+08  5.329742e-01
1076  4.3829426516e+03  4.0167403451e+03  3.9046874395e+03  9.0723104003e+03  4.0564053052e+03  1.818039e+08  6.488246e-01
1077  3.6991498819e+03  3.7775436463e+03  8.3779462877e+03  4.8325032850e+03  3.8293028086e+03  3.161582e+08  6.648683e-01
1078  5.0402211717e+03  8.1912397108e+03  4.3385601298e+03  4.2991971343e+03  7.3095162631e+03  9.607637e+07  6.852929e-01
1079  2.5598608781e+03  5.0885925363e+03  5.6153461158e+03  7.3750086102e+03  7.4080745137e+03  6.387041e+08  5.532730e-01
1080  3.9872563195e+03  3.9696639656e+03  4.7775064626e+03  5.0465457493e+03  3.9741529915e+03  3.578942e+08  4.586221e-01
1081  4.8337912759e+03  3.7885179160e+03  5.6863471579e+03  5.7058321041e+03  3.3793512691e+03  3.778455e+08  5.727595e-01
1082  3.3466063942e+03  6.7054655319e+03  3.9432818819e+03  3.8397390536e+03  7.1562509738e+03  2.418778e+08  5.273833e-01
1083  4.5554369757e+03  3.7896377136e+03  3.0766036469e+03  7.0384862009e+03  3.2721445567e+03  1.391325e+09  5.001720e-01
1084  4.8048541697e+03  4.2202537838e+03  6.6838850978e+03  3.7179405590e+03  5.0248645753e+03  1.488694e+08  5.122151e-01
1085  2.5865855232e+03  6.4967188642e+03  3.6134980282e+03  3.4588902845e+03  4.3036981771e+03  6.238625e+07  4.183655e-01
1086  3.5353096547e+03  4.2339239483e+03  3.9656338711e+03  5.9375213684e+03  6.3099556258e+03  1.275723e+09  4.922980e-01
1087  3.1960640238e+03  4.7150018028e+03  4.5433388604e+03  3.5483198841e+03  4.6576994321e+03  4.373776e+08  6.172499e-01
1088  3.3420467526e+03  4.5283332475e+03  4.9785732896e+03  4.8595637664e+03  3.2825706390e+03  1.086196e+08  5.021125e-01
1089  3.3586189641e+03  5.5225200769e+03  5.7241733028e+03  3.6892134663e+03  6.0627455827e+03  7.702393e+08  5.066889e-01
1090  2.0866189004e+03  4.3015664589e+03  3.7270481617e+03  5.7844778502e+03  3.7716880836e+03  1.499339e+08  4.535579e-01
1091  2.7368591921e+03  3.2296468847e+03  8.1470406897e+03  5.0772409831e+03  4.0464222469e+03  2.502727e+08  3.420652e-01
1092  3.4818647694e+03  5.1001017637e+03  4.0076042719e+03  4.4339048253e+03  4.6748043809e+03  9.621764e+07  4.302946e-01
1093  2.0776403784e+03  3.3719300111e+03  6.0894715698e+03  7.2893741844e+03  3.1081185627e+03  1.017558e+09  5.606916e-01
1094  3.2403925981e+03  4.7379921908e+03  4.8993052569e+03  2.6249866666e+03  4.8597203623e+03  6.325089e+07  4.670061e-01
1095  2.5931155386e+03  4.2847354644e+03  4.7094110035e+03  5.4230345748e+03  3.3664356521e+03  1.060843e+09  3.837281e-01
1096  2.6387274320e+03  4.9619725916e+03  5.3713186463e+03  2.7050558220e+03  6.1451079730e+03  3.672515e+08  4.620782e-01
1097  3.7185793053e+03  4.1664848494e+03  3.6927726710e+03  5.1805474614e+03  5.7983128581e+03  3.205298e+08  3.843578e-01
1098  2.4867027035e+03  3.9715082777e+03  5.8655945990e+03  4.6522338720e+03  4.2850463241e+03  3.417420e+08  3.253529e-01
1099  3.2173563864e+03  5.4248137295e+03  3.8456996763e+03  5.3112951340e+03  5.4388748837e+03  2.139732e+08  3.991647e-01
1100  1.9072537553e+03  3.0276208481e+03  5.4622200615e+03  4.8791245116e+03  2.9617346269e+03  1.109219e+10  4.163362e-01
1101  1.8313524921e+03  6.7500062222e+03  4.2019386002e+03  3.4592117599e+03  6.8000752937e+03  1.219520e+08  3.405303e-01
1102  3.5308335206e+03  3.4117853098e+03  6.0943409816e+03  5.3339306332e+03  3.9327112785e+03  6.276853e+09  3.691127e-01
1103  2.4190675249e+03  5.9880494320e+03  4.5404131971e+03  2.6320455923e+03  5.7956324935e+03  7.986351e+08  3.328718e-01
1104  2.6580392627e+03  4.2882800748e+03  2.9560923531e+03  5.5834942464e+03  4.0320012401e+03  7.711399e+08  3.033556e-01
1105  3.0734937838e+03  3.1969884266e+03  5.4724634307e+03  2.5755725577e+03  3.7774226663e+03  1.841736e+08  2.729671e-01
1106  2.4033924980e+03  5.5336521394e+03  4.6651765240e+03  3.3542012462e+03  7.1560626045e+03  1.118372e+09  2.457460e-01
1107  2.9218308586e+03  4.6065008412e+03  3.6492289597e+03  4.2192643909e+03  4.7103993461e+03  1.065992e+08  2.934992e-01
1108  1.7083977870e+03  4.4612749299e+03  5.4617806620e+03  2.7958619422e+03  4.9403378427e+03  1.966297e+08  2.935858e-01
1109  3.0679327882e+03  3.0449642034e+03  2.8427775150e+03  4.7507473096e+03  3.4224381660e+03  5.950845e+07  2.690603e-01
1110  3.6843346601e+03  4.1500077108e+03  5.4177124324e+03  2.8550570922e+03  4.1324859346e+03  8.100016e+08  2.634454e-01
1111  3.0991433826e+03  4.4858885407e+03  3.4008722411e+03  4.0160047311e+03  4.5062469972e+03  2.125777e+08  3.022891e-01
1112  2.7279383730e+03  2.7811996512e+03  4.8347202608e+03  4.6533583571e+03  4.0306439932e+03  8.593939e+08  2.938601e-01
1113  1.8742002822e+03  3.6012540871e+03  3.5304668247e+03  3.7942667276e+03  3.8113059442e+03  1.933580e+08  2.686351e-01
1114  3.9565479289e+03  2.9450707971e+03  3.2156308868e+03  5.7995917098e+03  2.6151545843e+03  4.626335e+09  2.924331e-01
1115  3.8483002654e+03  3.8771722943e+03  4.4964127924e+03  2.0485031120e+03  4.9923459415e+03  3.070228e+08  2.911184e-01
1116  3.1141790476e+03  3.4104235807e+03  2.1458140646e+03  4.2288475972e+03  4.2966940780e+03  1.557129e+09  2.301240e-01
1117  2.4474864007e+03  3.5326484399e+03  4.2521138273e+03  2.5228866403e+03  4.6400161638e+03  1.459736e+09  1.998241e-01
1118  3.0629734404e+03  4.3796015801e+03  2.8058515641e+03  4.3047499347e+03  4.0517155626e+03  8.582186e+08  1.820637e-01
1119  2.7403058544e+03  2.4820171232e+03  2.5416642186e+03  3.8046673968e+03  2.6539959495e+03  9.638948e+07  1.966387e-01
1120  2.0956138689e+03  4.8001391646e+03  3.7373755498e+03  3.1934883748e+03  4.8780145551e+03  8.558244e+08  2.467991e-01
1121  3.0332269846e+03  2.6893269604e+03  2.2276777146e+03  3.4110842851e+03  2.8583727014e+03  2.324155e+09  2.019602e-01
1122  2.5319312031e+03  3.7398398361e+03  4.1989322452e+03  2.0898409030e+03  4.8701694016e+03  6.697232e+07  1.965735e-01
1123  2.2186997242e+03  3.6171353306e+03  1.8278853903e+03  4.0887350122e+03  2.8653252869e+03  7.012634e+08  2.210657e-01
1124  3.1507422991e+03  2.4463766063e+03  4.0173364310e+03  2.8899711071e+03  3.1984213293e+03  8.189546e+08  2.020823e-01
1125  2.1158799576e+03  3.7003253911e+03  2.2500313331e+03  3.5369215428e+03  3.5410570456e+03  7.654043e+08  1.999355e-01
1126  1.7147047674e+03  2.2208051468e+03  3.8366521865e+03  4.1352842708e+03  2.6355174065e+03  7.704748e+09  1.783413e-01
1127  3.5702282712e+03  4.5422487823e+03  2.8100569389e+03  2.2805753660e+03  4.5810721453e+03  2.433094e+08  2.060407e-01
1128  1.6748682149e+03  2.2836186196e+03  4.1511521292e+03  3.8793210746e+03  2.4858509609e+03  3.999303e+07  1.906975e-01
1129  2.3566491709e+03  3.4850256814e+03  2.4699811740e+03  3.5196281054e+03  4.0792045793e+03  6.417386e+07  1.669111e-01
1130  3.3240136567e+03  3.8339143183e+03  1.6397826075e+03  3.6361064341e+03  2.8332871369e+03  4.377777e+07  1.595888e-01
1131  2.5239316849e+03  2.7469953586e+03  4.5302017615e+03  3.2597352653e+03  2.3533539895e+03  1.334059e+08  1.529601e-01
1132  2.0903927081e+03  5.0668031341e+03  1.5954375575e+03  2.1150685568e+03  5.0611573775e+03  1.681204e+08  1.929142e-01
1133  1.8292122925e+03  2.5020791354e+03  4.1459117212e+03  4.6270301490e+03  2.8182031509e+03  1.448208e+09  1.643530e-01
1134  2.3528439977e+03  4.3020836812e+03  3.2571297180e+03  1.5436842294e+03  3.6643249037e+03  2.538336e+08  1.259866e-01
1135  1.4703799129e+03  2.8283153113e+03  1.5587389134e+03  3.6423604984e+03  2.2180755172e+03  1.012335e+08  1.437285e-01
1136  1.6648199027e+03  3.5379821933e+03  4.0984094476e+03  2.1775607913e+03  3.7169935432e+03  6.269997e+07  1.625172e-01
1137  1.5909389114e+03  3.2524935050e+03  1.2459370971e+03  2.2295068962e+03  2.3507086166e+03  7.046408e+07  1.491802e-01
1138  2.0454055291e+03  2.9971900173e+03  3.7026828112e+03  3.5769436674e+03  3.5462772029e+03  1.801960e+09  1.783559e-01
1139  1.9880172015e+03  3.5637213696e+03  3.0018854075e+03  1.6663829092e+03  2.4598771311e+03  2.344581e+07  1.367669e-01
1140  2.6971616122e+03  1.8520035772e+03  3.0326315305e+03  3.9014112831e+03  2.2472700105e+03  1.251321e+08  1.414446e-01
1141  1.1722592061e+03  3.5933231138e+03  3.3205273678e+03  2.5425148967e+03  3.4283935013e+03  8.642703e+08  1.685332e-01
1142  2.4158836612e+03  3.1476735854e+03  1.9958354141e+03  3.8650544627e+03  1.9204747460e+03  8.194753e+08  1.439560e-01
1143  2.0340400759e+03  2.9440587630e+03  4.7290624864e+03  3.5542582911e+03  3.7323899850e+03  3.514535e+08  1.341297e-01
1144  3.0657262773e+03  3.9861012280e+03  1.5328577886e+03  2.4728766649e+03  2.1694854229e+03  2.906186e+08  1.452774e-01
1145  1.7700745419e+03  2.8676069291e+03  2.4584446302e+03  4.7442133173e+03  3.9358213882e+03  4.788365e+08  1.243337e-01
1146  2.5948615522e+03  4.0900135697e+03  3.8415403161e+03  1.8251042436e+03  3.6677238173e+03  1.191723e+08  1.572785e-01
1147  2.3562912072e+03  2.2511133912e+03  3.6418660052e+03  3.1119588686e+03  1.6688257099e+03  8.997643e+07  1.879225e-01
1148  1.7046597630e+03  4.7830839424e+03  2.6197434989e+03  1.8475394448e+03  5.0119134071e+03  1.151724e+08  1.906625e-01
1149  2.7158296848e+03  3.1539091617e+03  1.9327129896e+03  4.9154751551e+03  1.8048962574e+03  8.827947e+08  1.437214e-01
1150  2.0462254227e+03  2.7666735442e+03  4.4887851363e+03  1.6622045602e+03  2.4658759093e+03  4.443670e+09  1.611228e-01
1151  1.8599395274e+03  5.5295840712e+03  1.8135747848e+03  2.3842533422e+03  4.5465268063e+03  1.064670e+09  1.798813e-01
1152  1.7122024058e+03  2.4225401957e+03  2.9535846018e+03  3.8270220799e+03  3.3606250907e+03  4.901505e+08  1.698409e-01
1153  2.9275570347e+03  3.6164573826e+03  2.9293927698e+03  2.6078088504e+03  3.0768711380e+03  2.886110e+10  1.480311e-01
1154  1.9865103717e+03  2.6385853217e+03  2.7062087872e+03  3.2105918458e+03  1.7363593378e+03  1.320983e+08  1.525642e-01
1155  2.4018637540e+03  4.4781105391e+03  3.2543122161e+03  1.7432006482e+03  4.7018096516e+03  1.125225e+08  1.605285e-01
1156  1.9903607622e+03  2.6874874883e+03  2.0031613764e+03  3.4396046284e+03  1.7778138260e+03  5.852720e+09  1.434536e-01
1157  2.0339464666e+03  3.0949466877e+03  3.3773083957e+03  2.2245579336e+03  3.6808754393e+03  3.973985e+07  1.704118e-01
1158  2.0172717803e+03  3.2104608703e+03  1.6312709769e+03  2.1387727790e+03  2.3254553318e+03  6.975465e+08  1.458150e-01
1159  1.4351591735e+03  2.4197498838e+03  2.5707028222e+03  3.4582324965e+03  3.0775953275e+03  5.840319e+08  1.207517e-01
1160  1.9860075876e+03  3.5907591119e+03  2.0762692504e+03  1.4870657349e+03  2.6031455011e+03  4.834209e+08  1.394425e-01
1161  1.6170504994e+03  2.5881971525e+03  3.0421860561e+03  2.6381366530e+03  1.8075367216e+03  2.971559e+08  1.174850e-01
1162  2.5605305518e+03  3.5908434942e+03  2.0377639706e+03  1.9249900000e+03  4.0199507460e+03  8.719554e+09  1.586700e-01
1163  1.6009048956e+03  2.3052121377e+03  2.6710625227e+03  3.0456693846e+03  1.8530217214e+03  9.869202e+08  1.557653e-01
1164  1.9352474424e+03  2.5575337730e+03  3.1421610398e+03  2.0489409460e+03  3.1937019272e+03  1.020764e+09  1.067489e-01
1165  2.1202213508e+03  3.9452037970e+03  2.1961275009e+03  2.6377319803e+03  2.4443715961e+03  3.265961e+08  9.319912e-02
1166  1.2437310856e+03  2.0599061872e+03  3.7368253906e+03  2.2072897408e+03  2.4102370215e+03  1.690629e+08  9.261222e-02
1167  1.9689714419e+03  2.9129649843e+03  3.3496390850e+03  1.3502098911e+03  2.5029196951e+03  2.545060e+08  1.015894e-01
1168  2.1288749659e+03  1.7583374250e+03  2.3187942988e+03  3.4990698764e+03  1.8392964008e+03  3.324224e+08  1.140483e-01
1169  1.7276832470e+03  2.8870316936e+03  2.8986307112e+03  1.4521521959e+03  2.1655434653e+03  4.863577e+09  1.385310e-01
1170  2.0138747039e+03  2.9025230404e+03  2.3429530512e+03  2.7100025830e+03  1.3878146940e+03  8.439360e+08  1.409185e-01
1171  1.3107357279e+03  2.1489274069e+03  4.4690419555e+03  2.7633557498e+03  3.5571540591e+03  3.706880e+09  1.427736e-01
1172  1.3786617417e+03  2.7836726639e+03  1.8571997739e+03  1.6683406427e+03  1.8909331691e+03  9.172576e+07  1.422976e-01
1173  2.5578970543e+03  2.0903889590e+03  2.8453750192e+03  3.6287981481e+03  2.4631140859e+03  1.453736e+08  1.327750e-01
1174  1.3398134724e+03  2.6651729775e+03  2.6507193363e+03  1.8436607606e+03  2.1061568080e+03  1.528191e+08  1.692446e-01
1175  1.3705775713e+03  2.1173450357e+03  3.6095224061e+03  3.0858473715e+03  1.6445320003e+03  1.449244e+08  1.230147e-01
1176  2.1210131824e+03  2.9982853433e+03  4.2284654427e+03  2.4139722451e+03  3.5347535982e+03  1.065250e+08  1.112942e-01
1177  2.3842819421e+03  2.8087956494e+03  2.8065731774e+03  2.6859244219e+03  1.6725121076e+03  9.463316e+08  1.209115e-01
1178  1.3478765078e+03  2.5503768349e+03  2.6627279245e+03  3.4061846691e+03  3.3217343362e+03  1.718838e+08  1.158421e-01
1179  2.1202300928e+03  2.7932835517e+03  1.7721783206e+03  3.5764163628e+03  2.3064149670e+03  3.523776e+08  1.270347e-01
1180  2.3874353986e+03  2.1074470337e+03  2.9331696166e+03  3.3503581898e+03  1.6973407878e+03  1.244848e+09  1.684966e-01
1181  1.5733035536e+03  4.6848982913e+03  2.4268815381e+03  2.5814749660e+03  4.0060740133e+03  1.288124e+09  1.200680e-01
1182  1.8914006809e+03  1.8565015486e+03  1.5083303683e+03  3.0724687142e+03  2.3481923899e+03  9.512853e+08  1.041611e-01
1183  2.0477810735e+03  3.2451761123e+03  1.9326514171e+03  1.8011564341e+03  3.4135998594e+03  1.197740e+08  1.115267e-01
1184  1.8859380802e+03  2.2258343380e+03  2.9845418409e+03  3.3585365861e+03  1.6630124022e+03  3.646214e+08  9.945786e-02
1185  2.4878201493e+03  2.1542777212e+03  2.8161711596e+03  2.2989262711e+03  2.7422992178e+03  1.737277e+08  1.069677e-01
1186  2.7707252603e+03  3.1451518246e+03  3.2183303124e+03  2.0274671391e+03  1.7497357658e+03  2.426162e+08  1.117768e-01
1187  1.9525263392e+03  2.5630713022e+03  1.6703451739e+03  3.1459068645e+03  3.6837350610e+03  8.758877e+08  1.089497e-01
1188  2.0768201590e+03  2.2770556647e+03  3.1164749317e+03  2.5808297115e+03  1.9395687021e+03  1.153188e+09  1.381206e-01
1189  2.0061874466e+03  1.5903018581e+03  1.5354463520e+03  3.1358128133e+03  2.2032818703e+03  2.929358e+08  1.059988e-01
1190  1.9639082687e+03  2.0878041096e+03  3.9691830394e+03  3.0688998029e+03  2.3908851917e+03  1.371148e+08  1.029487e-01
1191  2.2835783022e+03  2.8341449328e+03  1.8366506200e+03  1.6318710121e+03  1.6231425538e+03  4.505416e+07  1.012214e-01
1192  1.7258858452e+03  1.6004231472e+03  2.9399438770e+03  4.3703729818e+03  2.3618855815e+03  3.009860e+08  1.368153e-01
1193  1.8117392242e+03  2.5098317673e+03  2.7756727113e+03  3.3002754431e+03  2.2931318104e+03  1.013046e+08  1.034756e-01
1194  2.0851110575e+03  2.4867011280e+03  2.1160385157e+03  4.0649088551e+03  1.8261483373e+03  5.357114e+07  1.014108e-01
1195  1.6312357987e+03  3.1487556272e+03  2.1813190963e+03  1.8469895777e+03  3.6081292937e+03  1.977327e+08  1.496511e-01
1196  1.7656219417e+03  2.7228281253e+03  1.9242149048e+03  3.5566025924e+03  1.4448719666e+03  5.592121e+07  1.220766e-01
1197  2.8154778756e+03  2.3585526282e+03  2.1219304890e+03  2.6585552467e+03  3.2164242568e+03  1.963130e+08  1.045896e-01
1198  2.9400347408e+03  3.6513423559e+03  1.7280690090e+03  3.2682242885e+03  2.4479237120e+03  8.065514e+07  1.189038e-01
1199  2.3441128307e+03  1.5226897255e+03  1.8910766775e+03  2.5982422905e+03  3.1916198082e+03  1.532909e+08  1.067155e-01
1200  2.1835660658e+03  3.7847935214e+03  1.6203962478e+03  1.9842251636e+03  2.7191603483e+03  4.441944e+07  1.093606e-01
1201  2.8470581940e+03  1.8481219521e+03  1.8935886565e+03  2.6878969474e+03  3.3387915479e+03  3.498587e+09  1.165216e-01
