iter  res_double64      res_float32      res_posit32q      res_posit32n      res_float32fma      pAp_dynrange      pAp_mag
 403  4.7656883987e-05  5.9887508116e-04  1.0254237297e-04  1.0617934682e-04  3.1084508582e-04  4.464423e+06  9.395371e-15
 404  4.8980891239e-05  5.4351425417e-04  1.0452304566e-04  1.3235653937e-04  2.5716425197e-04  5.966342e+07  8.849041e-15
 405  3.9484933147e-05  4.8419542533e-04  9.6611278404e-05  1.2071145845e-04  2.9258946930e-04  1.188132e+09  8.554138e-15
 406  4.3830655993e-05  5.7246003807e-04  9.2686008407e-05  1.0021450010e-04  3.0555746631e-04  5.721084e+07  7.662707e-15
 407  2.5578288025e-05  4.9349665552e-04  6.9347756499e-05  9.0039814916e-05  2.7359363028e-04  7.742638e+07  6.174531e-15
 408  3.1774997538e-05  5.1355112893e-04  9.3559092875e-05  9.4776258403e-05  2.9762149199e-04  8.563390e+06  4.285743e-15
 409  2.8880998664e-05  5.2518499119e-04  7.4731425565e-05  7.2001350037e-05  2.9741529210e-04  1.386867e+07  4.472984e-15
 410  2.6682208803e-05  4.7703883257e-04  6.3735971576e-05  8.5776209512e-05  2.7292535327e-04  1.203737e+08  4.353234e-15
 411  2.3255301461e-05  4.4854337157e-04  8.1724858533e-05  6.9108777536e-05  2.8276075347e-04  5.992020e+07  3.464893e-15
 412  2.5675906056e-05  6.1717659870e-04  5.3895998366e-05  7.4560157502e-05  2.6244327826e-04  1.337488e+07  2.748344e-15
 413  3.8819826553e-05  5.0138970866e-04  5.7130842141e-05  7.2824400307e-05  2.5384015034e-04  4.029909e+06  2.396683e-15
 414  3.4831987277e-05  4.7269139510e-04  6.1550302876e-05  5.8706278571e-05  2.8008164865e-04  3.371385e+07  3.129441e-15
 415  2.3860860581e-05  3.8656168572e-04  4.2151052449e-05  5.7334788788e-05  2.6431750795e-04  2.548848e+07  3.027309e-15
 416  2.9865211279e-05  4.2602734971e-04  4.6635254574e-05  4.6646756465e-05  2.5945693055e-04  5.275596e+06  1.495521e-15
 417  2.8083458125e-05  5.3088927925e-04  4.0013799347e-05  5.0718194306e-05  2.1025098903e-04  5.294552e+07  1.338610e-15
 418  1.6295620405e-05  4.5137940676e-04  3.5811964138e-05  5.0973890818e-05  2.4889109742e-04  9.367623e+06  1.515254e-15
 419  1.6037646731e-05  4.7479220823e-04  3.9687160902e-05  4.4116940634e-05  2.8786095129e-04  2.136247e+07  1.022213e-15
 420  1.5869603488e-05  3.8663312644e-04  3.1516163766e-05  4.5336003584e-05  2.7404273716e-04  3.724440e+06  9.141993e-16
 421  1.8116167430e-05  3.6515255098e-04  3.0547118767e-05  4.0798399714e-05  3.2252492423e-04  1.890966e+07  9.141180e-16
 422  1.8457453752e-05  4.3375344730e-04  3.2808242292e-05  3.9161317592e-05  2.5911831735e-04  1.501350e+07  6.708772e-16
 423  2.0240382968e-05  4.3364831603e-04  4.1775000785e-05  3.9898698756e-05  2.5523331101e-04  4.253933e+08  8.315153e-16
 424  2.1212608995e-05  5.0668528294e-04  4.2976891570e-05  3.8201451051e-05  3.2795061630e-04  3.181917e+09  9.628257e-16
 425  1.8832933744e-05  4.0399094312e-04  2.9373299572e-05  3.8948306114e-05  2.5639870317e-04  5.373876e+06  9.413585e-16
 426  1.2417096518e-05  3.6956573647e-04  2.2738703264e-05  3.9569112563e-05  2.6119899257e-04  2.970437e+07  6.693864e-16
 427  1.1374180803e-05  4.7814712296e-04  2.0133261024e-05  3.5449095178e-05  3.4092620931e-04  2.473406e+07  5.052247e-16
 428  1.4082892834e-05  3.8618906837e-04  1.9870440041e-05  3.4286610215e-05  3.5949808104e-04  7.684179e+06  5.259329e-16
 429  1.3389029041e-05  2.7927237125e-04  1.6880483692e-05  3.9484332015e-05  2.6481503185e-04  2.084234e+07  4.356731e-16
 430  1.7173040103e-05  3.1349309831e-04  1.7974179408e-05  3.0030073212e-05  2.3705900243e-04  2.274932e+07  2.991449e-16
 431  1.2652967565e-05  3.5209322865e-04  2.4293262141e-05  2.9166586034e-05  2.4949293955e-04  7.774460e+07  2.565155e-16
 432  1.3106388950e-05  3.4612946340e-04  1.8519188071e-05  2.8156547481e-05  2.4790336335e-04  1.961296e+07  4.674131e-16
 433  1.5056386376e-05  2.6973826313e-04  1.8286973119e-05  2.2447529822e-05  2.3796986286e-04  1.238672e+07  2.464730e-16
 434  1.4156775965e-05  2.3281164521e-04  2.2902973263e-05  2.2730225619e-05  2.4325793997e-04  2.292084e+08  2.855246e-16
 435  1.4344156485e-05  2.4010247644e-04  2.0848471249e-05  2.3453263241e-05  2.4609837540e-04  3.416657e+07  3.392265e-16
 436  1.7197032432e-05  2.0893747430e-04  1.5288634955e-05  2.5841294549e-05  2.7088272351e-04  1.092522e+09  2.639626e-16
 437  1.6750151367e-05  2.7431179137e-04  2.0729662976e-05  3.0597305787e-05  2.2826157285e-04  1.713375e+07  2.064524e-16
 438  1.0414261318e-05  2.9571599737e-04  1.8245119532e-05  2.7857831445e-05  2.2107814317e-04  4.070164e+06  2.674930e-16
 439  1.4619481896e-05  2.3219928637e-04  1.6473703777e-05  2.6117217232e-05  1.4302729120e-04  3.811753e+08  1.967691e-16
 440  1.5645286254e-05  1.9913761068e-04  1.8787309338e-05  2.1270873922e-05  1.6931759787e-04  4.351159e+08  1.436500e-16
 441  1.1785662371e-05  2.0029689247e-04  1.8384192505e-05  1.8718082824e-05  2.2171984096e-04  2.693352e+08  1.952174e-16
 442  9.7703955062e-06  1.4836719167e-04  2.1196476234e-05  2.2676404781e-05  1.8784848963e-04  6.696668e+08  1.739060e-16
 443  1.1658640914e-05  1.2428913398e-04  1.3812018056e-05  2.5348649076e-05  1.4316495948e-04  1.748312e+09  1.761490e-16
 444  1.1958404996e-05  1.5105436386e-04  1.1627346575e-05  2.1862334510e-05  1.3545988588e-04  6.251287e+07  1.319542e-16
 445  7.7401392886e-06  1.8829895015e-04  1.5384588394e-05  2.5102287569e-05  1.6441933429e-04  1.045704e+08  1.219118e-16
 446  5.9081646276e-06  2.1139643339e-04  9.6419091650e-06  2.3478669813e-05  1.6170590731e-04  2.771771e+07  1.249407e-16
 447  3.6646172232e-06  1.4796267512e-04  9.8893260176e-06  2.0603235896e-05  1.6558275989e-04  4.927144e+07  9.786280e-17
 448  3.1963712777e-06  1.7346679259e-04  1.2426773324e-05  2.9226362792e-05  1.5037039891e-04  2.138898e+07  9.555548e-17
 449  4.9892730897e-06  1.6274263750e-04  1.0210916736e-05  2.6610378342e-05  1.2522250012e-04  1.770911e+08  1.209156e-16
 450  4.7010470768e-06  1.5340536368e-04  1.3292871475e-05  2.1357725748e-05  1.1543659806e-04  5.448378e+06  1.278410e-16
 451  3.3590020826e-06  1.4019642188e-04  1.1310962935e-05  2.3480485543e-05  1.0556715843e-04  2.789122e+06  1.023961e-16
 452  3.6087159048e-06  1.1115967025e-04  1.1461860443e-05  2.2997797777e-05  1.2223608450e-04  3.119336e+07  1.137599e-16
 453  2.9949047360e-06  1.4319728425e-04  1.2426585706e-05  2.5298029231e-05  1.1510898474e-04  5.189314e+07  1.320490e-16
 454  2.9945332806e-06  1.1775848707e-04  1.1685189997e-05  1.9225968789e-05  1.0315877915e-04  6.361786e+06  1.093181e-16
 455  4.0533616361e-06  9.1777852220e-05  7.5583560500e-06  2.0603661590e-05  9.7752198939e-05  5.877786e+06  8.798978e-17
 456  3.3158938659e-06  1.0901691159e-04  9.4035890784e-06  2.1400972796e-05  1.1450084065e-04  1.550181e+07  6.429997e-17
 457  2.4207838946e-06  1.0341675975e-04  8.2590954556e-06  1.7997450752e-05  1.0683698625e-04  6.560330e+08  6.978535e-17
 458  2.4424212284e-06  6.9788143579e-05  6.8372626758e-06  1.8628609055e-05  6.5410639311e-05  2.348542e+08  5.642595e-17
 459  2.1820014006e-06  5.6338425248e-05  4.7390583252e-06  1.7897175490e-05  5.9886218862e-05  2.273945e+08  3.777598e-17
 460  1.5669306747e-06  5.5121242260e-05  4.3983548267e-06  1.4916501494e-05  6.7822133856e-05  2.073387e+07  2.730834e-17
 461  2.0158801004e-06  6.6008383373e-05  6.9093842026e-06  1.6830121112e-05  8.5202147656e-05  6.200446e+06  2.367796e-17
 462  2.1438356335e-06  5.5046319443e-05  6.3799552660e-06  1.5536302533e-05  5.4174240782e-05  3.584637e+08  2.848064e-17
 463  1.6885269481e-06  5.0482978952e-05  4.8850361084e-06  1.4592033904e-05  4.0105957007e-05  2.083936e+09  2.300118e-17
 464  1.7813945690e-06  6.4305218314e-05  5.6742126995e-06  1.5150187268e-05  5.3627993539e-05  1.724413e+08  1.568282e-17
 465  1.6054709099e-06  5.9328838092e-05  4.5966067005e-06  1.5316661422e-05  6.3970895003e-05  1.068682e+07  1.903029e-17
 466  1.6416449762e-06  4.2879112137e-05  3.5139697988e-06  1.3518613979e-05  5.0394828321e-05  4.076353e+07  1.187964e-17
 467  1.6891399369e-06  4.3028463382e-05  2.6875897666e-06  1.1658861256e-05  4.3407514807e-05  5.222930e+06  7.669036e-18
 468  1.1181978334e-06  5.2418674029e-05  2.2848150219e-06  1.3257470243e-05  4.9510426056e-05  3.050512e+07  9.524885e-18
 469  1.1504976970e-06  5.5743373881e-05  2.9925143581e-06  1.4946637200e-05  5.8438767479e-05  8.880238e+07  7.763057e-18
 470  7.9585192088e-07  3.8255095860e-05  2.9319998999e-06  1.4078616781e-05  4.8085379917e-05  6.521826e+07  9.512180e-18
 471  7.4150467647e-07  3.6192399095e-05  2.0764308305e-06  1.3664186065e-05  3.8468126151e-05  8.338802e+06  8.022249e-18
 472  7.4605885250e-07  3.5364091134e-05  1.6448917965e-06  1.2181532947e-05  3.6309655231e-05  1.109646e+06  4.840370e-18
 473  8.6997328272e-07  3.1651997364e-05  2.2757041959e-06  1.3488209776e-05  4.3187053763e-05  4.700337e+07  4.299116e-18
 474  1.1091444476e-06  3.1425738180e-05  2.3851082040e-06  1.6305785857e-05  4.2840015621e-05  1.192720e+07  5.707308e-18
 475  9.7306947204e-07  3.6420890409e-05  1.6048868826e-06  1.3337721319e-05  3.8902039183e-05  1.121543e+07  5.157160e-18
 476  6.6355333248e-07  4.0487941213e-05  1.6408032556e-06  1.4167274597e-05  3.0409626623e-05  2.027176e+06  3.247736e-18
 477  5.1209262417e-07  3.5026498784e-05  1.7409007395e-06  1.4326023180e-05  3.8796498854e-05  1.051329e+07  2.958474e-18
 478  6.6695048204e-07  2.5670911385e-05  1.7087655240e-06  1.2082618292e-05  3.8180482640e-05  2.389930e+07  3.092517e-18
 479  6.0798758127e-07  1.9743506491e-05  1.8119564627e-06  1.2763868813e-05  2.3781082664e-05  1.365628e+08  2.790127e-18
 480  4.9912889988e-07  2.0513664087e-05  8.6912707251e-07  1.5964561955e-05  2.7854943933e-05  1.942837e+07  1.912389e-18
 481  5.1245177136e-07  2.4881081992e-05  1.0468894285e-06  1.2569295083e-05  3.3464484919e-05  1.948093e+07  1.614445e-18
 482  6.1607559828e-07  2.7443006814e-05  1.0679244937e-06  1.1288541833e-05  2.5765615875e-05  4.947916e+07  1.593057e-18
 483  6.3582250125e-07  3.4611671963e-05  1.0861441471e-06  1.1755949067e-05  2.1722443404e-05  3.314991e+07  1.362982e-18
 484  5.7680532300e-07  2.2753947503e-05  9.9708075103e-07  1.4992478824e-05  2.3403451344e-05  5.978556e+07  1.795498e-18
 485  4.3145177502e-07  2.4600737428e-05  1.1795795108e-06  1.4454126358e-05  2.9080015035e-05  7.600493e+07  1.045662e-18
 486  3.1790343232e-07  2.8759442810e-05  9.0085422602e-07  1.3811833178e-05  2.0225634739e-05  4.221235e+07  1.120413e-18
 487  3.2191091519e-07  2.8351287001e-05  9.7305338490e-07  1.2023427389e-05  1.6931904631e-05  2.261124e+08  1.000028e-18
 488  4.2019139019e-07  1.6837844009e-05  7.9709025927e-07  1.4096112566e-05  1.3739738784e-05  4.211027e+07  7.294012e-19
 489  3.3274317882e-07  2.0636203157e-05  6.8408797103e-07  1.1842055085e-05  1.5939156819e-05  4.669760e+06  5.395600e-19
 490  2.7070622390e-07  2.0600373011e-05  9.4866622183e-07  1.1599412659e-05  2.0231467532e-05  4.810519e+06  5.359601e-19
 491  2.0563152560e-07  1.8194181284e-05  8.5303860687e-07  1.2446716149e-05  2.3371295646e-05  7.040823e+07  5.665592e-19
 492  1.7650877163e-07  1.5643425036e-05  8.5309757869e-07  1.1483653132e-05  1.8027018869e-05  2.969513e+08  5.563948e-19
 493  1.7917905108e-07  1.7925678861e-05  6.9918945373e-07  8.0227566797e-06  1.9263550697e-05  7.598930e+07  6.203458e-19
 494  1.8954837461e-07  1.8769302060e-05  7.2238700534e-07  1.2309685025e-05  1.7747584037e-05  2.311314e+08  5.058904e-19
 495  1.7525358944e-07  1.4612188001e-05  6.6739643993e-07  1.2440078043e-05  1.5880369425e-05  7.311940e+07  3.539539e-19
 496  2.2033447647e-07  1.1752833339e-05  5.3062507233e-07  1.1127276871e-05  1.2129433659e-05  9.571005e+07  3.047730e-19
 497  1.9437218528e-07  1.0160176968e-05  4.2826866315e-07  8.2326926503e-06  9.2062769849e-06  1.961429e+07  2.000851e-19
 498  2.1002612334e-07  1.4377231246e-05  4.7016757360e-07  7.6149708629e-06  1.4780725737e-05  5.947192e+06  1.768975e-19
 499  1.5927489930e-07  1.1752536954e-05  4.8976057334e-07  9.7118939675e-06  1.1815573776e-05  2.565154e+06  1.875384e-19
 500  1.4411227883e-07  1.0249675746e-05  3.1971233748e-07  8.9114737263e-06  1.0599380544e-05  4.462590e+06  1.621009e-19
 501  9.7430912267e-08  1.2185344844e-05  2.8336245018e-07  8.1796585151e-06  1.1046686809e-05  2.707694e+06  9.789848e-20
 502  9.3716766149e-08  8.5756821890e-06  3.7754305526e-07  6.6699510058e-06  9.7331737628e-06  5.677513e+08  9.051341e-20
 503  1.0143698669e-07  8.2849505647e-06  3.8742347471e-07  6.0991956334e-06  1.0321584862e-05  9.447167e+06  9.564855e-20
 504  1.1764705940e-07  8.4684796575e-06  2.7797209707e-07  7.7811461040e-06  7.6070883977e-06  1.204501e+07  8.922963e-20
 505  1.2902939971e-07  9.4304500652e-06  3.5059687491e-07  7.5004998940e-06  7.2271474296e-06  3.765826e+07  5.868350e-20
 506  1.1648855782e-07  7.1997420276e-06  3.5834867472e-07  7.1880999134e-06  8.2731317066e-06  1.461157e+07  7.884024e-20
 507  1.2803298740e-07  5.6872245334e-06  2.5021051714e-07  7.0752864694e-06  8.1290332877e-06  4.059594e+07  7.730499e-20
 508  1.1817327509e-07  5.2669612466e-06  2.1117007760e-07  6.4548263133e-06  5.4234524014e-06  8.596826e+06  4.219283e-20
 509  1.2142225846e-07  5.6030824380e-06  2.7401703825e-07  5.9777805509e-06  4.1316748644e-06  1.485795e+07  4.505156e-20
 510  1.6098086127e-07  6.5477530251e-06  2.5379010087e-07  5.3707602093e-06  4.1712473218e-06  1.899454e+07  4.411189e-20
 511  1.3565836658e-07  4.9744100008e-06  2.5944647818e-07  5.5361975174e-06  5.6109392629e-06  7.103321e+07  4.171637e-20
 512  7.9464732554e-08  3.9261798374e-06  1.5123241990e-07  5.1387540726e-06  5.3982509328e-06  1.402633e+07  4.138550e-20
 513  9.2955246308e-08  5.1410988515e-06  1.2803907298e-07  4.6338358777e-06  4.2624944315e-06  4.884925e+06  2.920940e-20
 514  5.5279473125e-08  5.3042248991e-06  1.6305327961e-07  4.2619632976e-06  3.3127058885e-06  2.618637e+06  2.277063e-20
 515  5.5864008350e-08  3.5061975827e-06  1.7679804477e-07  4.5639717193e-06  3.3031073474e-06  1.969223e+07  2.485512e-20
 516  7.0396793594e-08  2.4163285796e-06  1.2795521485e-07  4.2534235084e-06  2.5637867616e-06  2.647906e+07  2.490806e-20
 517  8.8061640303e-08  2.4618587878e-06  1.4091775371e-07  3.5783968181e-06  2.4521250296e-06  5.275477e+07  1.577599e-20
 518  6.7765101379e-08  3.3347026674e-06  1.6956082451e-07  2.5027852117e-06  3.4333680076e-06  8.077847e+07  2.134126e-20
 519  4.4679440375e-08  3.4389377065e-06  1.1609683952e-07  2.5398585582e-06  3.2205490136e-06  5.757771e+08  2.400147e-20
 520  3.4444364121e-08  2.6608091323e-06  1.3834999817e-07  3.2881337653e-06  2.8492218671e-06  7.701160e+07  1.293710e-20
 521  4.7101548634e-08  1.9900964425e-06  1.4781133806e-07  3.2082861010e-06  3.0707100684e-06  2.882352e+07  1.572305e-20
 522  3.3062163553e-08  2.5392283271e-06  1.1993558231e-07  2.8322105967e-06  2.6763111877e-06  5.404560e+07  1.868766e-20
 523  3.2903928761e-08  2.9510642529e-06  1.0415418022e-07  2.0846153327e-06  2.3261107396e-06  6.002026e+07  1.265917e-20
 524  4.0056767705e-08  1.9998478767e-06  9.8561366900e-08  2.2013755049e-06  2.4542938675e-06  8.699577e+06  1.053166e-20
 525  3.7549822128e-08  1.4348426014e-06  1.0103830579e-07  2.4802377398e-06  1.8253212672e-06  7.965101e+06  1.091217e-20
 526  3.6868132664e-08  2.2275885877e-06  1.1598472010e-07  2.2742584541e-06  2.0220918763e-06  1.682441e+07  1.144487e-20
 527  2.6331948432e-08  2.0966492412e-06  7.9888736994e-08  1.7511777020e-06  1.7944727621e-06  5.214304e+06  1.127282e-20
 528  2.6398264202e-08  1.3718567250e-06  9.4871559253e-08  1.9151615614e-06  1.4286038260e-06  2.013760e+07  9.886463e-21
 529  3.4080789758e-08  1.0102756388e-06  7.3122167869e-08  2.0625933588e-06  1.3957273307e-06  9.630531e+06  7.401612e-21
 530  4.2226798282e-08  1.4323467188e-06  1.0564201372e-07  1.7801840624e-06  1.7704633208e-06  9.203039e+07  6.273338e-21
 531  4.0534989605e-08  1.4540694053e-06  9.0268653737e-08  1.5962879796e-06  1.3460021872e-06  3.150106e+08  9.965872e-21
 532  2.8292633080e-08  1.4475875610e-06  8.4295626329e-08  1.5634595578e-06  1.1644099090e-06  2.356131e+07  6.432156e-21
 533  3.4571720097e-08  9.1351760996e-07  7.2133924517e-08  1.5931747414e-06  8.6873983671e-07  5.060181e+08  5.475936e-21
 534  3.6532074238e-08  9.5561224277e-07  8.6349726002e-08  1.5742778846e-06  1.0857437403e-06  2.576301e+09  4.350970e-21
 535  3.4664199011e-08  8.8480834109e-07  7.5824544116e-08  1.4461733358e-06  1.1648438685e-06  6.529492e+08  7.050888e-21
 536  3.2343449727e-08  9.1723595868e-07  6.4955576853e-08  1.5281524953e-06  1.1524094713e-06  2.013760e+07  4.387366e-21
 537  2.8820046099e-08  9.8411632918e-07  6.1724716639e-08  1.5149157633e-06  8.4233708896e-07  4.452038e+07  3.356699e-21
 538  3.1612926887e-08  1.2427108716e-06  6.4091048991e-08  1.4655431235e-06  7.7697026575e-07  1.970729e+08  3.034098e-21
 539  2.2792756694e-08  8.7331962545e-07  7.4454856846e-08  1.5073253751e-06  6.5102687195e-07  9.610075e+06  3.315340e-21
 540  2.0364035109e-08  6.4164313056e-07  6.9706244026e-08  1.4567695198e-06  5.7906436835e-07  4.431032e+07  3.760363e-21
 541  1.5432769243e-08  5.5917654119e-07  6.3622863901e-08  1.3631610440e-06  5.7087759239e-07  4.153938e+08  3.073803e-21
 542  1.5442995747e-08  5.2566546758e-07  7.0660168585e-08  1.4162669886e-06  5.3817051860e-07  5.687007e+07  3.331884e-21
 543  1.7759323510e-08  5.4054450836e-07  6.0944282688e-08  1.3531601022e-06  7.6471366742e-07  3.115632e+08  2.804142e-21
 544  1.9062753105e-08  5.4140316886e-07  6.6776948905e-08  1.3062083815e-06  7.4840751219e-07  6.476246e+08  2.527864e-21
 545  1.8465702976e-08  6.0256943933e-07  6.1299051210e-08  1.3011373000e-06  5.1442082632e-07  2.047578e+08  2.527864e-21
 546  1.4370310419e-08  6.0446411305e-07  7.0183282197e-08  1.4067497239e-06  5.2428787588e-07  3.108575e+07  2.322723e-21
 547  1.2040245770e-08  4.9963115290e-07  6.1778705778e-08  1.1848224155e-06  5.9732580245e-07  3.120602e+07  2.367391e-21
 548  1.6606914869e-08  4.7848552516e-07  5.9847893004e-08  1.0873955833e-06  4.7555006352e-07  3.340913e+07  2.182102e-21
 549  1.6983668390e-08  3.4948616411e-07  5.4175543292e-08  1.0344876945e-06  3.9765009917e-07  4.532610e+07  1.770167e-21
 550  1.4086453065e-08  4.2824206477e-07  5.7184457438e-08  1.0947806793e-06  4.9132278035e-07  2.516934e+07  1.783401e-21
 551  9.3834414152e-09  4.4873411958e-07  6.3208695729e-08  1.2182468234e-06  3.7717471964e-07  4.673374e+08  2.008395e-21
 552  1.0295780832e-08  4.2108229756e-07  5.2031788695e-08  1.1159327676e-06  3.5867764693e-07  2.976397e+07  2.837230e-21
 553  1.1772728275e-08  3.5939391531e-07  4.7521413122e-08  9.8872601299e-07  4.0746842750e-07  1.507610e+08  2.048099e-21
 554  1.0831708601e-08  3.1133169369e-07  6.0456663436e-08  1.0394244215e-06  4.0141539160e-07  1.790940e+08  1.735425e-21
 555  1.3851188974e-08  3.0212463092e-07  4.5675177288e-08  1.0290199943e-06  3.2094849153e-07  1.160777e+07  1.836341e-21
 556  1.0255858864e-08  3.5359229507e-07  4.4568066933e-08  1.0803373980e-06  3.3637092727e-07  1.056076e+07  1.319353e-21
 557  9.4044842262e-09  3.2393366063e-07  4.2393722781e-08  9.3193146054e-07  2.5159876125e-07  4.399300e+07  1.237462e-21
 558  1.1611660246e-08  2.6270148527e-07  4.3954454396e-08  9.1610902639e-07  2.9258707093e-07  3.469317e+07  1.181214e-21
 559  1.2358527328e-08  2.7792695847e-07  4.1035368880e-08  9.3452825775e-07  2.7799903289e-07  9.810416e+06  1.217610e-21
 560  1.0497902819e-08  2.9233122836e-07  3.9753744373e-08  8.6731886793e-07  2.9255843241e-07  1.658937e+06  9.074171e-22
 561  6.6984648524e-09  3.0929804949e-07  4.1891402893e-08  8.5205174904e-07  3.5318050712e-07  1.340305e+07  8.875648e-22
 562  7.5019071029e-09  2.4088645340e-07  3.7083351123e-08  9.6140280968e-07  2.9666836219e-07  2.736880e+08  9.553936e-22
 563  5.0522240951e-09  2.0560843429e-07  3.5527850613e-08  9.0040736605e-07  2.3636492740e-07  3.930792e+06  1.083607e-21
 564  6.2566455127e-09  2.3555004977e-07  3.6406926002e-08  9.4123497554e-07  2.2817102386e-07  2.998719e+07  1.156398e-21
 565  9.4590336716e-09  2.2571126663e-07  4.1516713607e-08  8.6970769643e-07  2.1285369293e-07  1.586043e+07  1.011642e-21
 566  9.8950124206e-09  2.5174632329e-07  3.4269633690e-08  8.8382463262e-07  2.2376981934e-07  3.197194e+07  1.030667e-21
 567  6.0642888659e-09  1.8949552062e-07  3.6050800951e-08  7.8118813494e-07  1.9109433237e-07  3.558333e+07  8.383476e-22
 568  5.7280320897e-09  1.8017823922e-07  3.3574469448e-08  7.8329045563e-07  1.9375066749e-07  2.931430e+07  7.742411e-22
 569  8.1701246176e-09  2.4317625381e-07  3.5999261892e-08  8.7092554752e-07  2.2849053815e-07  1.752887e+07  6.452009e-22
 570  7.8056603274e-09  1.7285279204e-07  4.0857631906e-08  7.6018060602e-07  1.7981736113e-07  4.590833e+07  8.127050e-22
 571  6.3980357748e-09  1.7470720832e-07  3.4398708493e-08  8.2819453811e-07  1.8024811198e-07  1.231716e+07  1.066236e-21
 572  4.4080684004e-09  2.1213160525e-07  3.2052501830e-08  7.9528186226e-07  1.8639769010e-07  9.730650e+07  7.548023e-22
 573  7.5287585767e-09  1.9402219135e-07  3.9339767234e-08  7.8269226852e-07  1.5530908922e-07  1.895919e+07  8.875648e-22
 574  7.2523093152e-09  1.6413832766e-07  3.6109022870e-08  6.4692001671e-07  1.1864661153e-07  3.000623e+07  1.087743e-21
 575  4.5312224661e-09  1.5028756460e-07  3.0697022871e-08  5.9738517575e-07  1.0000004571e-07  9.067607e+06  9.711100e-22
 576  3.3055459743e-09  1.7935497570e-07  3.1390285749e-08  7.0301222447e-07  1.0737518947e-07  1.224891e+07  7.808585e-22
 577  3.8049604561e-09  1.7048691008e-07  3.5082177828e-08  6.4548247008e-07  1.3356653099e-07  1.428924e+08  9.289238e-22
 578  5.0669616372e-09  1.3166882332e-07  4.3365293360e-08  5.7430065276e-07  1.4627493116e-07  9.540177e+07  9.429859e-22
 579  3.6771307556e-09  1.1257328890e-07  4.0849006763e-08  5.9583395191e-07  1.1546019591e-07  8.698909e+07  1.493888e-21
 580  2.3789207825e-09  1.4675686662e-07  3.2581734947e-08  5.2953203123e-07  9.2511614818e-08  3.322274e+08  1.100150e-21
 581  2.3227652012e-09  1.2905217338e-07  3.4436116595e-08  5.2638925340e-07  7.5723591973e-08  5.550145e+07  9.520849e-22
 582  1.6727764456e-09  9.6685741377e-08  2.9148267186e-08  5.3245756812e-07  9.2443052448e-08  1.053997e+07  8.751571e-22
 583  1.9366126574e-09  9.0024400051e-08  3.5649329328e-08  4.5307383553e-07  1.0425263442e-07  2.847489e+07  6.828376e-22
 584  1.7317373989e-09  8.9650966178e-08  3.5108822964e-08  5.0504653764e-07  9.9463212420e-08  9.944427e+06  9.942711e-22
 585  2.0270998253e-09  8.8517552795e-08  3.3520740244e-08  5.1440209453e-07  8.6667131686e-08  1.260933e+07  8.176680e-22
 586  2.6185934458e-09  9.1255954949e-08  3.0862577883e-08  4.4380818788e-07  8.1036735000e-08  3.970755e+07  8.859104e-22
 587  1.6731686055e-09  7.8895001042e-08  3.7678300448e-08  4.4241351376e-07  5.5059345742e-08  4.858559e+07  6.902822e-22
 588  1.8460708823e-09  9.4854348572e-08  2.9032263457e-08  4.5568520072e-07  5.9755306139e-08  1.639713e+07  1.184523e-21
 589  1.8731955356e-09  7.0582831394e-08  2.6392922220e-08  4.4649900420e-07  4.7340934207e-08  4.703997e+07  6.212126e-22
 590  1.3707504136e-09  7.0525865787e-08  2.7303302158e-08  4.3212865669e-07  6.5828853266e-08  1.244606e+07  6.873871e-22
 591  1.0375800327e-09  6.5128396770e-08  2.6589116789e-08  4.5768606418e-07  6.9578046668e-08  2.321460e+07  6.799425e-22
 592  1.2155159623e-09  7.2336310360e-08  3.4064961254e-08  4.5779123025e-07  6.4115025098e-08  1.572986e+08  6.629853e-22
 593  1.3346919004e-09  6.7701258844e-08  2.7249641518e-08  4.0770234666e-07  5.8090390770e-08  2.222030e+07  1.016605e-21
 594  1.4744953105e-09  5.5671419012e-08  3.4168244019e-08  4.0296574675e-07  5.6177078348e-08  3.209547e+09  6.509911e-22
 595  1.3120672805e-09  5.6732205029e-08  2.7639753179e-08  3.8608123078e-07  6.0290089840e-08  3.385254e+07  1.038112e-21
 596  1.0841901317e-09  6.1188531595e-08  2.4751332036e-08  3.6155472927e-07  4.9893645223e-08  6.874625e+08  5.504887e-22
 597  7.9153028022e-10  4.9667385719e-08  2.2435863336e-08  3.5443278996e-07  5.1301109037e-08  6.278633e+06  5.732362e-22
 598  8.5757033962e-10  5.0253995820e-08  1.9660579932e-08  3.2314075093e-07  4.5757737902e-08  4.748535e+06  4.586716e-22
 599  7.3426586723e-10  5.0008227809e-08  2.1853236646e-08  3.6272354116e-07  4.4548482339e-08  7.496720e+06  4.024234e-22
 600  7.2494971101e-10  3.6439768186e-08  2.3887845359e-08  3.1518906076e-07  2.8929525887e-08  4.808691e+06  4.805919e-22
 601  7.0964459183e-10  3.5697504610e-08  2.2253299582e-08  3.1956648346e-07  2.7523886917e-08  8.797973e+07  4.760424e-22
 602  4.4794405064e-10  3.4143683732e-08  2.0514381529e-08  3.1920121717e-07  3.3566597239e-08  1.581143e+07  4.669435e-22
 603  6.7274906846e-10  3.5960432517e-08  2.5825578772e-08  3.0351686970e-07  3.8104531106e-08  1.133861e+08  3.501042e-22
 604  6.6053267690e-10  3.9744312244e-08  2.5813506207e-08  2.4633790190e-07  3.9152285566e-08  5.361542e+07  5.083025e-22
